2156.293413,1000,7.887038
1216.96128,580,11.569953
2150.7109,1000,17.603471
2145.439342,1000,23.812028
560.399501,279,25.591001
2114.076547,1000,31.861167
1856.101504,842,36.809205
1725.277672,803,41.650573
2121.308095,1000,47.936252
2173.762632,1000,54.232649
2199.196209,1000,60.338326
2195.163915,1000,66.748309
2095.19776,1000,72.489932
2060.842087,1000,78.674605
2123.047268,1000,85.117979
2088.510993,1000,91.467479
2148.111043,1000,97.771334
363.39177,173,98.859848
2141.632799,1000,104.997803
2118.483564,1000,111.285868
2147.16915,1000,117.548412
2212.423522,1000,123.851807
1728.465677,792,128.785091
2182.2138,1000,135.124428
2115.357747,1000,140.819295
2143.38319,1000,147.119021
2126.683134,1000,153.061479
2120.585404,1000,159.277025
2096.503664,1000,165.651822
2132.764747,1000,171.525912
1766.4305,848,176.74619
2163.316152,1000,182.742132
2134.383598,1000,189.190576
1911.083375,926,195.105983
2142.801316,1000,201.544229
2202.493505,1000,207.46956
2136.532752,1000,213.63628
2143.78443,1000,219.887193
2167.368687,1000,226.210881
2107.428236,1000,232.57739
2096.926732,1000,238.287897
2126.473402,1000,244.441477
2088.830107,1000,250.806685
2098.777377,1000,257.053122
2142.109015,1000,263.235317
2139.475235,1000,269.424855
2148.698015,1000,275.463421
2090.019448,1000,281.665516
2163.706307,1000,288.006807
2083.277052,1000,294.286724
2122.271668,1000,300.489074
2174.230617,1000,306.248058
2147.2388,1000,312.481365
2124.364804,1000,318.615962
2106.746218,1000,324.879092
2206.539084,1000,331.043972
2142.758738,1000,337.24876
2129.147434,1000,343.241535
1163.924386,547,346.703144
2234.118265,1000,352.921715
1326.351746,595,356.665284
2143.732223,1000,362.840204
2093.455148,1000,369.122661
2119.935163,1000,375.128596
2102.344403,1000,381.369357
2138.875218,1000,387.678145
2105.550396,1000,394.032846
889.517898,412,396.608057
2177.87333,1000,402.793109
1290.835633,627,406.351209
1811.696973,849,411.669969
2144.760302,1000,418.038992
2110.219404,1000,424.293828
2180.055559,1000,430.537899
2154.430099,1000,436.727175
2154.994371,1000,442.647174
2147.126317,1000,448.993011
2138.972497,1000,454.872838
1565.197151,708,459.189592
1865.476233,884,464.814546
2136.367233,1000,471.002789
2067.172993,1000,477.106255
2114.476351,1000,483.31679
2149.275915,1000,489.626023
2127.956035,1000,495.960553
2122.041441,1000,502.171381
2181.519174,1000,508.093782
2126.041572,1000,514.492651
2160.542574,1000,520.805618
2166.13947,1000,526.99997
2143.910356,1000,533.282709
2112.858887,1000,539.412157
1168.284775,526,542.648871
1336.094712,649,546.740007
1307.808013,609,550.640652
2131.857212,1000,556.978066
1207.664653,578,560.448148
625.202089,317,562.447655
2101.031648,1000,568.742766
2145.792096,1000,574.697144
2026.040507,1000,580.770212
2146.001927,1000,587.059551
2202.167624,1000,593.363695
2079.411209,1000,599.666733
2145.069132,1000,605.579093
2124.487703,1000,611.737393
1815.73707,881,617.200768
2036.977223,899,622.757042
2111.269187,1000,629.023612
2152.309839,1000,635.353989
2096.941325,1000,641.23449
2203.612324,1000,647.498685
2196.13896,1000,653.893794
2162.128666,1000,660.117268
2125.165737,1000,666.425831
2019.817319,920,671.970251
2155.690069,1000,677.986269
2192.369306,1000,684.228168
2181.100761,1000,690.590515
2262.261633,1000,696.901791
2090.766748,1000,703.114654
2176.03542,1000,709.125225
2122.069795,1000,715.420195
2166.254272,1000,721.613812
2126.670226,1000,728.012717
2146.072198,1000,734.361363
2129.245321,1000,740.158715
1049.83154,481,743.051342
2126.649932,1000,749.434
2136.170506,1000,755.30509
2136.372566,1000,761.645428
2156.676346,1000,768.037481
2152.398793,1000,773.854435
2138.976243,1000,780.093264
1888.399701,853,785.429683
2066.396169,1000,791.78955
2125.119139,1000,798.10612
2138.809542,1000,804.377827
2161.941566,1000,810.526178
2152.154801,1000,816.874021
1306.981465,597,820.461396
2096.942695,1000,826.686715
2114.975019,971,832.840524
1889.920792,908,838.299409
2108.238946,1000,844.386659
1167.572145,561,847.954181
2097.337649,1000,854.261642
2081.681634,1000,860.49928
2083.280097,1000,866.84771
2111.665104,1000,872.968348
2147.373737,1000,878.958072
879.095747,412,881.544011
2146.72724,1000,887.9421
1980.776221,906,893.576102
2141.599801,1000,899.759287
2164.464537,1000,905.966681
2192.278905,1000,912.049609
2137.381242,1000,918.154837
1197.462542,572,921.720206
2180.288003,1000,927.736342
2139.232254,1000,934.049731
801.051881,387,936.464021
452.566289,227,937.81463
896.6525,428,940.356462
2126.419009,1000,946.523906
2070.663386,1000,952.901908
2177.020875,1000,959.026508
2202.084508,1000,965.340539
2156.272725,1000,971.531435
2162.6314,1000,977.34921
2192.451101,1000,983.654853
1889.060055,867,989.107235
2157.769018,1000,995.443889
2152.430569,1000,1001.719582
2197.989549,1000,1007.845032
1448.979961,708,1012.172575
2123.781908,1000,1018.357342
2143.237566,1000,1024.61006
2114.513761,1000,1030.939384
2109.455342,1000,1037.126911
707.514801,368,1039.275806
574.786274,279,1040.870102
2147.143503,1000,1047.085809
2157.120713,1000,1053.290727
1623.927767,768,1057.701451
1651.31768,778,1062.580268
1447.130531,644,1066.630771
2074.777618,1000,1072.812076
1980.502695,914,1078.312456
2193.477722,1000,1084.60943
2165.471501,1000,1090.959021
2063.152662,1000,1097.303066
728.675605,355,1099.554058
2167.435452,1000,1105.835903
1187.490698,585,1109.286116
2139.581453,1000,1115.622163
2177.824387,1000,1121.747961
871.369787,406,1124.30668
2128.740969,1000,1130.577547
2115.252986,1000,1136.952649
2212.820688,1000,1142.624875
2201.2389,1000,1147.511738
2086.665122,1000,1153.61708
2151.104492,1000,1159.606347
2145.505855,1000,1165.851243
2106.674798,1000,1172.191515
2105.714911,1000,1177.994845
1680.200812,811,1183.060182
2179.765058,1000,1189.288735
2231.608742,1000,1195.524573
1681.466382,807,1200.44939
2206.605087,1000,1206.613626
2187.286805,1000,1212.617779
762.791595,376,1214.905833
2136.65372,1000,1221.103772
2156.323103,1000,1227.370443
1996.600181,921,1233.159058
2079.314639,1000,1239.330822
2062.85968,1000,1245.378092
2137.223851,1000,1251.764959
2067.800549,1000,1258.042261
2223.09859,1000,1264.335621
2130.532363,1000,1270.638532
2099.034058,1000,1276.66443
780.800031,377,1279.034566
961.662185,451,1281.872633
2102.846569,1000,1288.164561
2216.285827,1000,1294.467632
420.42532,213,1295.76322
2162.300781,1000,1302.019005
2173.830001,1000,1308.174762
1481.061723,687,1312.319443
2185.43581,1000,1318.526801
1851.886312,850,1323.86588
1336.412908,621,1327.752402
2193.414823,1000,1333.993656
2009.038933,943,1339.985658
2170.797835,1000,1345.898742
2169.121994,1000,1352.089649
2157.216434,1000,1358.09924
2143.220343,1000,1364.331054
289.361003,143,1365.217478
878.314079,416,1367.842203
1827.318333,870,1373.322036
2122.890971,1000,1379.330311
2117.499803,1000,1385.708158
2142.042576,1000,1392.026772
2127.026385,1000,1398.303773
1824.97126,864,1403.685345
1927.396005,886,1408.952623
2128.291676,1000,1415.084703
1927.264294,884,1420.718739
2117.43826,1000,1427.016739
2170.866582,1000,1433.332885
924.791576,443,1436.156824
2211.704536,1000,1442.037146
2172.48579,1000,1448.160767
2107.635841,1000,1454.443936
1511.684554,713,1458.832721
1774.872901,847,1464.179834
753.791049,367,1466.531216
1793.964667,841,1471.763684
2137.199521,1000,1477.639136
2115.970135,1000,1483.934844
2178.652071,1000,1490.200329
812.975812,382,1492.579895
2222.334326,1000,1498.847321
2103.065714,1000,1505.124656
606.842928,284,1506.910768
933.3069,443,1509.4324
1987.757715,908,1515.030499
2120.481336,1000,1521.18464
2164.353377,1000,1527.270529
2166.015902,1000,1533.555587
1292.154002,600,1537.345724
1299.92662,621,1541.146829
2154.622051,1000,1547.145977
2215.739051,1000,1553.458519
2140.641407,1000,1559.753595
2174.482204,1000,1566.01261
1752.618863,837,1571.297997
2155.389952,1000,1577.158337
2099.411334,1000,1583.340953
1661.366208,769,1588.261146
2161.424745,1000,1594.561098
2158.330557,1000,1600.907047
1059.007851,503,1604.051432
2102.19716,1000,1610.161733
2104.849032,1000,1616.483608
2126.729377,1000,1622.781265
2127.089067,1000,1629.126253
2160.760883,1000,1635.484153
2173.570179,1000,1641.676468
2103.186872,1000,1647.725961
2165.16552,1000,1654.089349
2133.914593,1000,1659.911401
2127.105225,1000,1666.226828
2179.344647,1000,1672.512063
1741.766987,821,1677.356561
1970.862292,894,1682.923285
2096.308158,1000,1689.243056
2155.12859,1000,1695.535095
2157.239431,1000,1701.788302
2118.645913,1000,1708.017657
2170.584458,1000,1713.890472
2165.61842,1000,1719.975989
2208.3197,1000,1726.213152
2137.249613,1000,1732.400015
2276.118285,1000,1738.427728
2165.864422,1000,1744.414856
2207.795554,1000,1750.720781
