1574.998968,1000,8.226504
1981.290632,1000,12.970806
1231.362901,1000,17.848471
1954.648112,1000,23.092863
1597.329766,1000,27.731727
1447.97291,1000,32.436123
928.98115,1000,37.197984
1377.426432,1000,41.920067
843.397502,1000,46.740961
1168.673539,1000,51.535228
1040.211835,1000,56.381468
2069.505918,1000,61.084914
1529.683963,1000,65.820552
2069.043713,1000,70.451445
1520.348381,1000,75.084447
968.927079,1000,79.792183
1699.118281,1000,84.416676
1186.747673,1000,89.129807
1433.091272,1000,93.937289
1496.521806,1000,98.744675
1468.056867,1000,103.537291
1371.860219,1000,108.310988
1396.919037,1000,113.788848
1379.174388,1000,118.445583
913.588746,1000,123.141785
2019.167341,1000,127.958874
1470.102458,1000,132.655227
1508.480488,1000,137.312389
948.326824,1000,141.988588
1483.874992,1000,146.733319
1331.57935,1000,151.394998
2188.735456,1000,155.995081
1413.979571,1000,160.679098
1368.721919,1000,165.366089
1792.027023,1000,170.033491
1975.675185,1000,174.691022
1252.099021,1000,179.376914
2071.908575,1000,183.991257
1949.263897,1000,188.596632
1373.749311,1000,193.250949
974.058564,1000,197.94508
1376.88859,1000,202.619923
1321.94704,1000,207.297036
2168.410008,1000,211.891784
1338.56792,1000,216.540812
1287.222386,1000,221.328299
1600.976255,1000,225.970911
904.646418,1000,230.760838
1987.377691,1000,235.412122
1966.813762,1000,240.007049
1154.326361,1000,244.703748
1931.029818,1000,249.341751
2061.412119,1000,253.944968
929.636323,1000,258.66394
2089.972902,1000,263.27498
1162.82066,1000,267.975355
1357.323919,1000,272.702916
2032.814401,1000,277.296975
1613.634401,1000,281.94605
2135.273066,1000,286.715179
996.370439,1000,291.381505
1672.871693,1000,295.992115
1345.917744,1000,300.646339
958.415573,1000,305.37328
2038.270226,1000,310.016922
1031.83881,1000,314.931854
1469.468779,1000,319.597193
2078.427682,1000,324.369721
1222.64608,1000,329.03227
1619.451551,1000,333.736567
934.95273,1000,338.759523
1506.664579,1000,343.700133
1145.92177,1000,348.725311
1180.133776,1000,353.668399
2098.327462,1000,358.285226
1842.972151,1000,363.013084
1231.024779,1000,367.758568
1653.258601,1000,372.410845
918.752225,1000,377.136517
1100.885484,1000,381.949518
1294.190964,1000,386.703988
1478.050685,1000,391.389219
2001.009103,1000,396.321197
1719.82749,1000,401.615886
1989.715925,1000,406.384139
1138.130603,1000,411.408425
1178.585395,1000,416.368771
1626.191261,1000,421.263186
1967.263912,1000,425.97491
1492.778481,1000,430.664378
1133.138013,1000,435.487861
1496.331409,1000,440.207982
853.504491,1000,444.946198
1974.22096,1000,450.392616
1444.165434,1000,455.807198
1089.377429,1000,460.677804
1439.869868,1000,465.525772
1026.042275,1000,470.714542
1361.38205,1000,475.576332
