r,l,t
486.557665,1000,4.395153
544.518716,1000,6.68276
509.44373,1000,9.036164
490.284949,1000,11.288321
498.046412,1000,13.478446
338.67041,652,14.871206
499.181141,1000,17.157734
532.901967,1000,19.625236
512.022992,1000,22.204777
175.629285,354,23.117282
470.222775,1000,43.540317
490.220265,1000,66.610883
466.680734,1000,89.908891
487.091462,1000,113.33632
4.075133,21,113.829234
5.559263,20,114.297599
478.274842,1000,139.132547
461.872766,1000,165.161641
52.595106,207,172.315341
27.792235,148,177.919136
-1.360354,23,178.563633
459.089048,1000,203.248607
374.856579,1000,226.626472
409.405216,1000,250.426281
475.809382,1000,273.314502
387.270658,1000,313.281082
425.959701,1000,336.359796
433.97087,1000,359.451844
322.816052,630,373.945273
458.582562,1000,397.085184
359.317818,1000,420.180716
446.291351,1000,443.176152
397.224097,1000,466.265602
463.930151,1000,489.574086
487.31156,1000,512.590246
4.589814,21,513.090795
3.648506,20,513.547428
180.894933,359,521.896557
340.057051,1000,562.030928
352.200547,1000,585.519253
425.220811,1000,608.741289
531.630839,1000,632.009136
460.754748,1000,655.377749
522.499086,1000,678.804224
290.440014,572,692.129992
189.994907,350,700.285624
474.796766,1000,723.508811
455.628646,1000,746.855035
510.216861,1000,770.198671
498.437726,1000,809.784363
589.254617,1000,833.040155
405.07997,734,850.056747
425.391977,729,867.00759
133.393274,193,871.477754
617.016841,1000,894.764852
381.923616,1000,918.025356
685.792597,1000,941.183766
255.781191,378,949.930304
593.695629,1000,973.034821
684.041308,1000,996.855926
701.310786,1000,1019.981974
485.818148,1000,1060.184366
566.767003,1000,1083.295667
380.494982,1000,1106.529833
349.093924,1000,1129.713235
608.806422,1000,1152.623132
670.694313,1000,1175.41417
138.317946,262,1181.404505
525.147241,1000,1204.258261
80.118283,187,1208.539222
579.814331,1000,1231.522161
52.48758,125,1234.375961
14.984258,40,1235.298223
60.249097,136,1238.404639
416.07571,1000,1261.285305
498.327653,1000,1297.856341
528.870665,1000,1320.679651
485.016529,1000,1343.831397
595.228803,1000,1367.06847
207.310869,342,1375.021933
426.228628,1000,1398.185718
550.508015,1000,1421.265054
375.666298,1000,1444.438541
547.790466,1000,1467.635286
596.598136,1000,1490.833122
573.73158,1000,1514.049724
89.890378,217,1519.09519
387.004459,1000,1559.3298
559.340928,1000,1582.537917
440.250094,1000,1605.740759
528.448908,1000,1628.921183
666.667053,1000,1652.117174
567.012848,1000,1675.430164
495.983487,1000,1698.689622
312.916015,1000,1721.904243
26.165226,68,1723.467826
502.697219,1000,1746.656379
594.341975,1000,1769.80497
356.000806,1000,1807.349326
110.134028,188,1811.694834
443.517566,1000,1834.930099
488.371304,1000,1858.1184
261.991633,694,1874.360439
143.301456,308,1881.601165
539.550457,1000,1904.804976
496.690955,1000,1928.056815
616.152676,1000,1951.268996
495.532815,1000,1974.550804
480.785405,1000,1997.787064
516.408984,1000,2021.061821
105.086783,152,2038.722755
90.847193,108,2041.217697
532.206606,1000,2064.324711
530.446149,1000,2087.523743
555.974065,1000,2110.688446
462.331576,1000,2133.828911
426.28908,1000,2157.066411
666.0758,1000,2180.253331
495.543544,1000,2203.427767
539.792823,1000,2226.685277
646.139079,1000,2249.928336
575.917541,1000,2289.698721
540.525826,1000,2312.890038
575.126196,1000,2336.024837
622.939716,1000,2359.152816
637.120449,1000,2382.255809
514.261666,1000,2405.335414
659.751307,1000,2428.47946
704.448133,1000,2451.630683
719.356261,1000,2474.836091
638.370876,1000,2497.933817
656.0217,1000,2538.01294
495.578069,1000,2561.216174
662.194976,1000,2584.428649
362.730528,664,2599.863023
701.363031,1000,2622.918132
651.004027,1000,2646.024148
722.034006,1000,2669.08097
506.961157,1000,2692.216964
791.673358,1000,2715.37365
855.897533,1000,2738.50177
673.723527,1000,2761.569336
705.839764,1000,2798.843499
552.424936,1000,2822.627512
648.967213,1000,2845.885179
439.667925,1000,2869.151176
812.549765,1000,2892.268549
594.597444,1000,2915.504323
648.982895,1000,2938.679056
643.321014,1000,2961.825465
752.389849,1000,2984.921303
539.894041,1000,3007.988266
281.408103,1000,3047.798068
776.584361,1000,3070.895049
761.086342,1000,3094.042073
653.347591,1000,3116.943035
789.265987,1000,3139.838139
314.55651,397,3148.998921
586.630359,1000,3171.933076
637.827323,1000,3194.930521
587.174567,1000,3217.850635
746.847248,1000,3240.759609
642.478363,1000,3280.376364
706.878263,1000,3303.266974
649.797661,1000,3326.187354
871.802917,1000,3349.064822
772.185736,1000,3371.939812
703.7814,1000,3394.901366
810.978101,1000,3417.819806
765.42222,1000,3440.872329
779.255381,1000,3463.834622
766.037638,1000,3486.760477
827.093693,1000,3526.514975
733.794374,1000,3549.441094
713.756654,1000,3572.389287
603.143952,1000,3595.405426
465.891562,1000,3618.404062
742.497237,1000,3641.325927
592.151326,1000,3664.894511
508.404425,1000,3688.00844
788.385698,1000,3710.989441
707.101809,1000,3734.003177
701.975061,1000,3773.827463
440.832209,1000,3796.805772
673.873113,1000,3819.896137
613.479336,1000,3842.911419
586.577294,1000,3866.161124
784.694646,1000,3889.444956
608.667249,1000,3912.509925
768.308032,1000,3935.59786
726.048974,1000,3958.672725
769.495038,1000,3981.834816
787.969809,1000,4021.725111
614.452216,1000,4044.809398
670.656846,1000,4067.840269
593.788897,1000,4090.945251
584.864975,1000,4114.055376
727.929257,1000,4137.073908
544.26091,1000,4160.038122
675.790547,1000,4183.242063
625.967978,1000,4206.212269
758.428026,1000,4229.208623
787.081514,1000,4269.174732
818.215026,1000,4292.08433
636.500817,1000,4314.950409
383.594595,1000,4337.886167
887.728603,1000,4360.859134
805.324396,1000,4383.773193
884.567469,1000,4406.815944
651.526189,1000,4429.976069
780.152812,938,4451.677506
782.06361,1000,4474.794414
798.598558,1000,4514.791348
889.874905,1000,4537.897407
855.261079,1000,4561.020891
907.781357,1000,4584.254483
839.374617,1000,4607.496112
929.877891,1000,4630.764074
796.210885,1000,4654.041017
879.477921,1000,4677.229359
730.605516,1000,4700.423959
786.893875,1000,4723.750668
786.837966,1000,4763.888201
627.329812,1000,4787.121473
588.688678,1000,4810.327824
737.546574,1000,4833.344936
813.083369,1000,4856.235588
816.524739,1000,4879.06532
854.389239,1000,4902.147885
711.463398,1000,4925.319388
809.404249,1000,4948.46599
798.580553,1000,4971.427871
813.480623,1000,5011.070755
721.419815,1000,5034.076022
559.587556,1000,5056.968818
817.133324,1000,5079.878831
708.429339,1000,5102.747908
709.126358,1000,5125.654454
855.38315,1000,5148.547676
579.552793,1000,5171.525312
809.887602,1000,5194.458598
709.898994,1000,5217.355362
687.24834,1000,5257.332498
854.847348,1000,5280.216329
633.044048,1000,5303.147772
883.323863,1000,5326.122345
714.650001,1000,5349.421693
805.625101,1000,5372.607206
841.008175,1000,5395.729722
793.377028,1000,5418.80995
871.454625,1000,5441.88292
831.740486,1000,5464.753128
733.118457,1000,5504.487739
906.313916,1000,5527.423148
748.566938,1000,5550.416454
811.788742,1000,5573.447248
833.954995,1000,5596.300591
900.768562,1000,5619.422528
786.14044,1000,5642.526442
794.217627,1000,5665.641833
849.203231,1000,5688.770344
823.736669,1000,5711.880225
879.08226,1000,5751.902445
861.279145,1000,5774.820019
899.108266,1000,5797.780119
876.346812,1000,5820.763349
785.209583,1000,5843.699563
827.735445,1000,5866.602068
845.484066,1000,5889.59782
863.424928,1000,5912.595463
892.723071,1000,5935.481058
920.744236,1000,5958.359034
847.902115,1000,5998.05359
895.779992,1000,6021.043437
900.016604,1000,6043.980091
909.272826,1000,6067.252473
902.476492,1000,6090.60676
961.674909,1000,6113.638712
919.430052,1000,6136.676265
891.259876,1000,6159.83538
961.052972,1000,6182.851691
868.830649,1000,6205.804133
932.637363,1000,6245.343977
1098.093091,1000,6268.408333
1005.318979,1000,6291.478005
1073.86253,1000,6314.511454
901.897374,1000,6337.561667
878.324625,1000,6360.610199
