#{"t_start": 1649089240.5245295, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
16.476354,15,4.336378
16.395294,12,4.357449
19.914847,18,4.387807
13.719321,12,4.408718
15.187012,10,4.426813
14.604396,14,4.450808
13.617609,10,4.468854
17.58945,17,4.49838
16.076664,12,4.519434
12.969973,8,4.533749
23.473012,24,4.575756
21.556835,21,4.613133
14.852668,9,4.629807
17.218137,15,4.656237
17.908,12,4.677357
12.96177,9,4.693201
13.448048,9,4.709542
14.05222,11,4.728803
14.962793,12,4.749643
20.444153,17,4.778841
24.896243,32,4.832654
11.924457,10,4.850319
15.903745,11,4.86961
16.44519,12,4.890207
19.348743,18,4.921829
14.392151,8,4.935945
14.95696,16,4.962983
16.009306,12,4.984075
13.051413,8,4.998674
17.875122,21,5.03503
14.153568,9,5.05099
19.909799,19,5.083378
17.320905,13,5.106554
14.989413,12,5.127548
16.786183,17,5.15652
17.160845,15,5.182415
17.244103,18,5.213963
23.935246,24,5.255027
16.99982,15,5.280658
17.428157,14,5.304522
27.48039,28,5.35353
16.654112,13,5.376351
14.656018,14,5.400238
25.915694,27,5.446339
15.289119,13,5.470234
19.893382,26,5.517719
20.134362,17,5.550694
22.366299,24,5.59271
13.519877,11,5.61231
17.755891,19,5.645424
12.40822,10,5.662874
15.018034,11,5.682001
17.271164,13,5.705333
15.224394,10,5.722722
14.63956,9,5.738585
14.092248,8,5.754086
13.281844,11,5.773441
14.480359,13,5.795466
14.377784,9,5.811414
14.642416,11,5.8304
15.617189,17,5.860077
14.240159,12,5.881185
14.861695,13,5.903794
23.306694,25,5.946263
12.448794,8,5.962439
16.569562,16,5.990522
17.099853,15,6.017056
13.313631,9,6.033031
20.095211,17,6.062696
19.811788,35,8.877541
11.093163,6,9.012466
8.566385,9,9.220036
9.086167,5,9.334374
8.463938,5,9.450047
8.211105,5,9.563183
8.003614,5,9.675352
8.525729,5,9.788741
8.612061,5,9.902739
8.514381,5,10.018453
9.460442,5,10.135149
7.319435,5,10.250993
9.526226,6,10.389856
9.720406,6,10.524765
8.438113,6,10.66061
9.773717,6,10.795286
9.108771,6,10.934813
8.948874,6,11.069582
9.810522,6,11.203223
9.457666,6,11.340061
9.557967,6,11.475564
9.661583,7,11.632028
10.585975,6,11.770255
10.658153,6,11.907492
11.237082,7,12.064616
10.786412,6,12.209935
11.025899,6,12.35117
11.522428,6,12.491228
11.249211,6,12.629031
11.356274,6,12.765003
12.288885,6,12.902573
11.820755,6,13.039988
9.770599,6,13.178007
11.113283,6,13.311605
12.928706,7,13.471042
11.608007,6,13.611728
12.012139,6,13.748981
11.780202,6,13.884212
10.975224,7,14.042995
11.703876,7,14.200199
11.061481,6,14.434089
11.395363,6,14.570748
11.321077,6,14.70786
9.967388,6,14.847729
11.575102,7,15.008736
11.007663,7,15.165983
11.180478,6,15.30174
11.199943,6,15.440366
11.589352,6,15.579277
10.654609,6,15.719527
11.206956,6,15.855732
10.896651,6,15.993268
10.502052,6,16.132942
10.764374,6,16.270966
10.595836,7,16.434957
11.758334,6,16.571562
10.761036,6,16.707314
11.354898,6,16.843883
12.035821,6,16.978362
11.058044,6,17.115151
11.352106,6,17.254292
11.176419,6,17.390377
11.487564,6,17.527356
11.132793,6,17.666615
11.335274,6,17.802853
10.556055,6,17.937211
11.40435,6,18.072165
10.951512,6,18.209698
11.274628,6,18.343986
11.487679,6,18.483316
11.462592,6,18.619416
11.117715,6,18.755894
11.672692,6,18.891541
10.969639,6,19.027542
11.732401,6,19.165371
11.694134,6,19.303322
10.019652,5,19.418325
9.911418,5,19.534474
11.177289,6,19.677719
11.046279,6,19.815186
11.104201,6,19.952471
11.444203,6,20.088936
11.216445,6,20.228582
11.657177,6,20.369139
11.498197,6,20.50559
11.628641,6,20.643984
11.446219,6,20.779534
11.452989,6,20.918741
11.794724,6,21.056952
10.214217,5,21.174566
12.9387,7,21.334517
12.031966,6,21.473817
11.690204,6,21.608397
12.118308,6,21.744461
11.324106,6,21.880314
11.686007,6,22.016942
11.912505,6,22.170095
11.275359,6,22.328346
10.991917,6,22.489946
11.028291,6,22.655226
10.769186,6,22.817035
10.676471,6,22.970521
11.299608,6,23.123357
11.448666,6,23.275161
11.268873,6,23.437376
11.359748,6,23.597211
10.775616,6,23.75461
11.327916,6,23.922373
12.182104,6,24.067735
11.347802,6,24.227486
11.294347,6,24.380203
11.044974,6,24.51597
11.7054,6,24.650831
11.642445,6,24.78561
11.362415,6,24.920305
11.34181,7,25.076644
11.81759,8,25.259672
12.092635,7,25.419352
12.482006,7,25.574898
11.065715,7,25.733562
12.85475,14,26.050172
11.084736,7,26.205636
9.321391,14,26.518211
10.253337,7,26.67665
13.104134,8,26.855936
12.12504,8,27.035674
12.492279,7,27.194252
13.294078,15,27.532818
12.439562,7,27.695811
15.766691,16,28.053858
10.817858,6,28.189867
13.326139,13,28.475958
13.162049,15,28.806937
17.331065,18,29.207402
23.180724,21,29.674545
20.415447,15,30.010169
17.863462,14,30.323639
27.6902,28,30.950774
32.142579,29,31.599967
27.826741,25,32.168299
66.92627,53,33.339698
29.099111,29,33.988421
86.329205,100,36.222678
33.942701,34,36.984358
43.298087,39,37.84972
26.836041,31,38.544523
34.720878,36,39.341871
23.81506,24,39.875882
29.943788,34,40.632583
34.682473,31,41.322752
40.288228,38,42.172044
31.533673,30,42.839766
36.19387,31,43.534914
28.262246,26,44.116946
54.350913,47,45.165995
34.052693,36,45.971868
20.576417,20,46.420383
41.921317,44,47.395431
46.157781,44,48.383835
44.86277,59,49.705451
53.121227,53,50.888236
42.76033,47,51.938942
21.546429,38,52.790153
48.694772,57,54.060502
42.703437,42,54.994767
46.42213,47,56.039803
21.46762,28,56.665082
23.637633,34,57.428823
25.680317,32,58.147414
33.583579,30,58.81437
71.53568,55,60.04089
32.494227,35,60.829082
70.284424,58,62.14231
38.945292,47,63.192417
58.145638,49,64.28896
58.015673,51,65.439322
71.430815,72,67.047757
38.203595,41,67.966802
93.700369,100,70.239762
62.475992,57,71.510596
63.878683,55,72.731834
68.070191,59,74.048862
59.105572,75,75.710161
61.220377,55,76.94173
57.888857,53,78.131404
48.251865,36,78.933326
88.661286,100,81.175268
70.977697,61,82.562264
59.896302,68,84.086728
82.11606,71,85.679692
66.187521,66,87.158304
59.954337,47,88.212049
79.317553,66,89.681689
98.564365,74,91.332016
102.156968,87,93.27882
67.551367,79,95.041335
83.519055,93,97.125749
70.853413,100,99.36438
43.175806,54,100.58066
64.239196,83,102.43148
78.539375,73,104.075577
52.638219,61,105.439753
84.235106,98,107.635389
58.367342,56,108.897472
67.864078,60,110.244765
84.231181,90,112.252108
60.627914,61,113.624804
68.089673,68,115.137128
68.582222,72,116.757027
80.279015,76,118.461223
90.820923,100,120.696845
94.28244,100,122.947534
72.663479,64,124.371616
85.457628,100,126.608296
64.913783,65,128.06237
25.723662,55,129.300186
41.820353,44,130.280132
49.991842,49,131.378806
79.548257,74,133.02248
46.747781,46,134.06289
78.218801,76,135.774858
53.137549,48,136.841875
35.384425,61,138.202679
56.131316,48,139.271626
101.49372,98,141.463653
55.583249,53,142.649151
82.857813,100,144.88769
63.76636,71,146.475688
71.758061,67,147.987745
74.189385,67,149.487052
26.039743,30,150.159689
23.312986,26,150.742677
18.104298,23,151.253879
19.221035,23,151.773156
58.728922,53,152.962231
61.657148,55,154.202296
64.827617,64,155.641038
61.373965,59,156.9578
86.815858,100,159.190051
40.394756,42,160.137363
101.326251,88,162.105494
78.886418,81,163.911626
55.869807,51,165.047872
82.836228,82,166.876891
60.992641,54,168.077648
86.544716,80,169.866915
66.826809,52,171.026435
79.248954,69,172.570622
25.375728,50,173.694805
73.053716,61,175.078629
95.019284,100,177.315906
73.822256,69,178.853639
72.13168,71,180.445669
69.959308,64,181.881567
59.777718,100,184.116317
15.680185,42,185.064517
20.725579,25,185.624058
83.043265,80,187.421363
58.629151,71,189.013817
20.780145,36,189.815736
45.163431,58,191.108731
66.497688,58,192.408638
86.900474,78,194.162069
68.192524,65,195.620199
70.703298,64,197.052687
69.693563,64,198.481403
22.39307,39,199.351728
53.910844,52,200.520797
41.052354,43,201.482166
62.727419,60,202.832501
77.508895,69,204.381692
70.285912,62,205.760819
80.319167,77,207.478887
51.998802,49,208.574811
46.803725,58,209.876908
64.024809,62,212.173973
66.611562,57,213.452666
62.805683,58,214.761011
16.277208,17,215.141145
46.192543,49,216.245663
71.045268,71,217.848404
45.205129,47,218.898898
68.863113,62,220.283245
16.537189,21,220.758543
46.092751,49,221.846531
61.755373,62,223.241275
53.516419,52,224.408532
52.531174,53,225.594136
17.775621,21,226.070483
25.642154,41,226.986048
24.860487,38,227.831135
81.429702,75,229.509956
49.081212,53,230.693624
27.666498,40,231.596791
49.68624,53,232.775703
45.040077,51,233.918078
50.480556,45,234.923
15.267116,17,235.304798
67.206556,63,236.715596
48.689232,49,237.816687
58.740901,55,239.04737
77.409171,70,240.618023
58.162631,49,241.708913
54.315399,54,242.914565
36.471402,60,244.246634
74.775289,66,245.721106
34.783474,58,247.017387
29.554003,47,248.0808
51.896996,91,250.127953
58.369168,53,251.325356
30.546845,67,252.83066
89.541198,76,254.523436
57.509575,52,255.68804
65.888103,57,256.96508
70.997543,62,258.357604
80.406624,77,260.083828
80.37868,76,261.79321
40.884075,77,263.52759
70.355214,59,264.858665
78.10229,83,266.724329
81.525933,73,268.357674
77.974506,74,270.032421
96.391362,99,272.247015
70.003481,62,273.63942
42.314992,68,275.164003
61.287039,47,276.209044
83.599592,77,277.930198
68.598363,62,279.312741
65.992918,59,280.626636
76.980659,71,282.215423
75.110257,69,283.784294
99.075018,100,286.034205
86.697898,88,288.011308
66.289596,52,289.175714
93.65421,71,290.763296
104.740288,99,292.974491
74.357865,100,295.195645
94.54186,100,297.422395
95.155051,73,299.066319
96.506794,83,300.921554
115.025449,100,303.169214
83.500497,69,304.723255
102.821075,88,306.68092
115.819091,100,308.92267
72.330595,56,310.178121
84.836801,100,312.420717
101.915151,87,314.362082
63.354398,65,315.81324
95.749212,74,317.488695
93.386282,72,319.112194
49.831398,91,321.155907
47.939054,89,323.16117
83.532313,79,324.940177
84.871958,75,326.631319
38.549348,87,328.570936
61.832561,52,329.742515
92.915964,100,331.960798
93.67972,100,334.206593
89.086349,84,336.099756
68.880683,59,337.42223
95.415272,93,339.510078
64.488406,58,340.807374
76.614358,74,342.461526
66.669429,58,343.76174
74.599275,64,345.195187
68.819306,100,347.437905
54.272845,91,349.473574
74.111182,57,350.762546
86.13146,77,352.514428
90.503781,100,354.751314
75.101038,65,356.201305
78.841907,68,357.740052
80.421397,67,359.241693
90.038252,75,360.927843
95.612043,100,363.158621
68.39034,58,364.46331
100.088734,100,366.694293
83.225441,74,368.345454
83.081492,77,370.077896
71.732448,60,371.424572
29.1671,66,372.900151
74.143797,64,374.33428
77.794406,75,376.011261
57.446426,100,378.269191
88.983477,77,379.988176
67.769414,58,381.291323
69.862434,65,382.754198
85.95717,79,384.544907
69.949931,63,385.966616
67.262031,57,387.248874
81.938836,73,388.889458
80.372874,73,390.525076
62.793181,51,391.658193
70.415848,59,392.981389
93.238763,76,394.68389
93.784651,86,396.597517
88.232223,73,398.232132
87.964077,72,399.850385
78.446268,61,401.217432
81.532083,66,402.704801
72.781465,57,403.993763
72.010956,53,405.188088
77.685098,67,406.697327
75.685618,59,408.017153
83.480397,67,409.52379
72.966085,57,410.794159
85.136746,69,412.349744
69.095382,55,413.586863
73.323347,70,415.167078
73.166431,74,416.825502
76.536245,75,418.518007
26.775556,69,420.07074
58.717707,100,422.306185
69.146434,62,423.705977
68.559883,100,425.948064
94.138291,84,427.834302
63.545849,100,430.081094
74.011582,58,431.38265
64.794249,49,432.490282
57.699138,45,433.49965
87.288537,71,435.089325
97.621019,73,437.869143
75.474746,58,439.173671
70.174965,53,440.365465
62.394615,46,441.399849
74.341113,56,442.66152
69.49104,51,443.807106
70.511245,52,444.971095
29.192308,70,446.537327
83.847802,76,448.235912
81.159242,61,449.606213
82.938906,60,450.947067
76.800942,58,452.269394
95.342641,82,454.120137
68.20976,55,455.35724
56.473967,99,457.566078
92.850424,82,459.399951
96.287404,90,461.431412
81.07877,64,462.860872
44.788191,100,465.100708
80.70561,72,466.710139
27.463115,69,468.257554
84.864065,75,469.944267
81.497168,75,471.62776
89.243347,72,473.241907
86.518755,70,474.821614
86.341144,70,476.398137
60.278157,76,478.11266
79.080598,63,479.519331
62.82665,100,481.765606
36.585802,71,483.350692
108.051521,98,485.55801
74.152883,55,486.80323
87.141891,74,488.476539
105.426545,92,490.546468
77.620536,66,492.026679
97.126937,100,494.261586
99.658571,84,496.142858
73.661057,61,497.505893
30.944116,64,498.948681
36.419859,71,500.53946
33.599814,66,502.011213
88.546889,100,504.2521
91.282584,100,506.49393
41.632612,75,508.170297
81.33259,67,509.681627
70.119537,99,511.89606
36.308975,74,513.556428
65.815798,100,515.797451
89.525199,75,517.483424
31.672469,66,518.964767
89.727484,77,520.707312
107.61297,94,522.822441
92.080237,77,524.539476
109.054629,97,526.727536
86.285662,73,528.373869
67.552002,55,529.62312
76.956594,100,531.877185
87.20377,73,533.510527
86.225452,68,535.029555
84.343289,67,536.541064
79.671108,65,537.993088
67.770531,100,540.228258
89.162385,74,541.892384
88.880377,100,544.136496
101.292049,84,546.032406
83.409952,100,548.277609
89.202777,73,549.914288
83.110398,100,552.152418
97.756237,80,553.949014
71.650022,56,555.206973
94.762382,76,556.926632
89.503791,74,558.594225
106.041829,100,560.81095
76.177504,59,562.126646
28.044185,67,563.626275
119.507876,98,565.831949
85.083407,69,567.374123
89.084479,68,568.897357
113.553263,100,571.150367
100.711995,83,573.020845
94.038544,80,574.814372
77.624107,62,576.205646
68.870461,52,577.372524
70.675592,52,578.531894
106.191031,88,580.507184
95.005111,79,582.26275
70.205945,59,583.584755
102.409619,85,585.486238
94.834892,70,587.056695
76.612545,61,588.434544
72.481026,54,589.647867
78.963942,60,590.994555
68.752695,53,592.179081
77.207414,61,593.544427
77.97241,63,594.953842
54.411973,96,597.104967
81.50602,62,598.501051
89.708927,71,600.088996
87.966315,71,601.685307
86.616575,68,603.211177
100.35777,79,604.996614
93.902925,76,606.703639
104.781664,95,608.838398
74.648362,58,610.147108
79.809107,61,611.518745
69.60935,54,612.732316
78.208455,65,614.188725
98.631147,82,616.018346
67.644898,54,617.226495
63.980588,49,618.314497
46.595143,89,620.324655
80.943572,64,621.769618
83.754605,100,624.036119
73.99094,58,625.340376
81.857037,67,626.836892
88.655634,75,628.510644
78.421049,61,629.892405
60.465119,53,631.086072
77.848509,59,632.401964
100.411729,75,634.0806
75.710041,54,635.2956
71.184912,100,637.535611
77.88548,65,638.990792
81.440943,70,640.554374
34.638477,70,642.120812
85.562601,62,643.518095
71.308574,58,644.816201
58.690251,52,645.979501
94.255123,76,647.680127
97.493354,82,649.535966
69.829216,54,650.74648
89.617843,69,652.295335
74.068156,56,653.545966
102.318703,83,655.419149
111.598199,100,657.686359
96.204354,73,659.320056
80.219965,64,660.755041
79.956831,61,663.108244
63.193929,97,665.29135
78.276488,61,666.661406
79.690779,61,668.028336
81.218557,100,670.273276
81.949161,64,671.707114
67.875337,51,672.854908
113.023444,99,675.087616
68.601479,54,676.309002
62.043834,48,677.394792
82.225697,77,679.114085
82.412888,62,680.508832
78.220118,58,681.809563
114.372343,92,683.860057
104.479776,100,686.092189
44.146795,93,688.191028
83.191715,65,689.663607
83.649054,64,691.107474
75.326051,57,692.39201
78.131026,54,693.609858
20.264691,53,694.790247
91.11365,74,696.445808
84.82647,67,697.94469
72.669589,52,699.105591
85.8276,99,701.31393
72.842465,49,702.406662
92.223815,69,703.941768
75.234902,58,705.236741
88.401373,64,706.672584
76.97199,54,707.877543
82.849419,65,709.334564
75.161257,58,710.645681
74.809699,57,711.913952
55.59057,100,714.160334
77.207899,57,715.449654
81.436879,70,717.024496
87.690827,70,718.588025
81.724898,66,720.072502
75.590606,55,721.312265
90.689801,72,722.93072
95.872872,81,724.759246
75.135105,62,726.163922
71.816046,56,727.416707
79.794699,62,728.801861
98.868057,87,730.769262
68.610646,60,732.111425
96.62943,82,733.954132
74.738019,60,735.298077
82.796233,67,736.803245
63.029991,54,738.012705
110.748868,100,740.254463
69.488794,59,741.586591
78.849982,100,743.823414
69.345,55,745.061733
94.145266,81,746.887929
89.8815,79,748.654784
92.507029,79,750.440878
66.384483,57,751.718283
66.801955,56,752.982101
89.524021,84,754.888079
79.47599,64,756.332514
80.748116,69,757.895322
97.691957,87,759.855225
111.666146,96,762.010552
56.262131,86,763.937253
39.394912,46,764.977738
77.23262,66,766.454347
76.676087,68,767.98419
77.858915,59,769.309437
66.620912,59,770.627818
99.536019,81,772.451134
72.657316,60,773.802129
101.296141,86,775.74256
79.915143,68,777.265579
81.675651,68,778.795043
103.919708,100,781.043632
64.972583,46,782.069341
71.430442,61,783.444894
87.002551,71,785.042524
84.017525,72,786.655738
104.741086,100,788.890299
77.00634,66,790.388433
79.958804,65,791.864171
112.149621,100,794.117495
81.09473,69,795.667188
68.479323,57,796.954283
67.800947,55,798.187893
74.458682,65,799.640002
89.331919,100,801.885831
79.390997,66,803.355222
103.883425,91,805.412131
76.328519,67,806.92106
114.235152,100,809.171194
77.396477,64,810.602976
78.209346,63,812.027506
101.108397,91,814.064226
89.395317,79,815.83348
81.292464,69,817.388616
95.958555,74,819.05409
72.749121,62,820.435435
76.991186,61,821.804534
89.464567,79,823.578449
95.59384,81,825.401097
67.914596,63,826.822007
89.606874,100,829.082196
48.157204,86,831.032458
72.09751,61,832.405941
72.461944,100,834.645532
132.664554,98,836.832792
91.306061,100,839.077747
128.875134,100,841.324454
54.186837,79,843.095834
107.182206,89,845.098135
42.625089,67,846.601266
112.079916,100,848.83893
96.092308,83,850.698075
74.616828,100,852.935767
93.217914,100,855.176533
106.186365,100,857.441482
91.540982,100,859.687895
88.39062,100,861.93714
129.496081,98,864.143149
129.501031,100,866.38327
88.784775,100,868.635656
123.591812,100,870.876518
100.666613,88,872.852111
111.856226,79,874.631816
91.391968,100,876.870299
127.941155,100,879.117604
95.549884,80,880.917021
111.702958,100,883.160005
102.25567,83,885.028126
130.746638,100,888.645058
92.807361,100,890.903219
121.765874,100,893.1532
90.679386,76,894.869988
121.540289,98,897.079372
100.071806,83,898.937242
36.229187,59,900.260754
105.947528,86,902.198565
132.486504,97,904.375446
109.292803,95,906.4946
108.891972,100,908.762189
103.554511,82,910.608771
113.275001,91,912.662715
118.165681,100,914.908175
93.038832,73,916.549517
86.494813,66,918.034845
119.543496,100,920.265847
113.540035,96,922.427884
85.712571,74,924.086828
99.55067,84,925.980041
117.34671,100,928.238919
90.313911,70,929.803091
100.661529,77,931.532984
81.234139,61,932.907751
83.709856,71,934.511775
93.386808,71,936.104877
105.49937,88,938.075772
93.606237,67,939.578807
115.27304,98,941.781626
99.988792,87,943.727743
103.867095,80,945.530717
94.513787,79,947.297751
92.365008,100,949.543084
108.804908,82,951.384637
106.528922,96,953.538977
95.179589,77,955.25024
116.077775,85,957.147762
106.432596,73,958.78793
120.637725,100,961.047619
113.006006,84,962.948158
110.30797,88,964.915482
102.667269,82,966.747211
117.902319,89,968.751474
118.459733,95,970.894195
115.217696,100,973.135382
45.261709,92,975.200345
102.564976,78,976.942192
125.1787,96,979.094361
108.171933,83,980.955251
106.428298,100,983.192932
116.270224,91,985.236309
109.391951,82,987.079485
97.26586,72,988.706218
124.47814,97,990.867767
128.707395,100,993.125706
85.019095,67,994.636971
112.148233,86,996.575453
108.658792,84,998.462139
110.195138,85,1000.382298
108.826292,100,1002.639212
106.044908,83,1004.492439
80.504164,65,1005.939707
118.488739,100,1008.170532
103.338574,83,1010.028399
90.498469,76,1011.751528
117.648704,93,1013.841061
106.621096,81,1015.65366
110.488932,83,1017.512374
126.821922,100,1019.756701
90.28211,70,1021.332525
102.730015,74,1022.98627
98.194503,79,1024.757795
111.054985,84,1026.661191
113.827973,92,1028.737086
109.557011,85,1030.662843
83.592407,70,1032.239466
82.170985,69,1033.781843
93.124552,72,1035.40806
112.219552,77,1037.135335
95.181253,100,1039.394363
93.339741,73,1041.024654
101.911098,100,1043.264682
88.681757,71,1044.868777
111.470549,82,1046.717906
85.071254,67,1048.219978
88.393875,71,1049.812159
91.407357,74,1051.470631
97.426082,74,1053.131279
83.796142,70,1054.699909
95.736431,100,1056.932785
110.428601,100,1059.17358
102.776933,75,1060.877488
97.57433,77,1062.629817
102.588954,80,1064.433333
80.595156,82,1066.277769
100.751832,100,1068.514414
94.315194,75,1070.17983
124.937355,95,1072.314099
79.876103,67,1073.831137
83.031915,68,1075.35725
40.975761,93,1077.451667
92.643529,71,1079.043466
90.918263,100,1081.28305
89.19388,68,1082.804694
119.397162,91,1084.840702
95.053804,76,1086.559467
105.755977,81,1088.366584
114.364152,88,1090.343793
94.851275,74,1091.997684
66.068362,56,1093.262176
98.612206,75,1094.946748
80.139722,100,1097.210165
87.264386,67,1098.711684
78.879584,64,1100.1423
106.567611,81,1101.961858
101.55098,78,1103.706917
99.683434,74,1105.363771
112.065469,100,1107.600475
94.327364,72,1109.218293
101.387395,76,1110.931555
74.492293,62,1112.318935
94.408104,72,1115.112542
100.117808,78,1116.866179
94.842081,80,1118.658957
98.38319,77,1120.384131
98.234206,73,1122.016548
103.085188,83,1123.871628
96.704259,74,1125.522942
81.722184,67,1127.02861
117.667678,93,1129.135328
106.698139,81,1130.970549
103.922275,80,1132.7565
91.715545,74,1134.420084
83.270571,66,1135.890987
88.436724,71,1137.49007
86.314119,75,1139.18285
86.239892,74,1140.844524
83.376034,64,1142.280739
93.850203,77,1144.006448
95.437983,75,1145.6863
100.095076,80,1147.481019
97.801138,74,1149.147901
103.742761,78,1150.904776
102.59286,78,1152.652983
89.782318,75,1154.34129
74.810907,61,1155.731272
84.769787,70,1157.309676
83.590821,67,1158.806871
89.159489,79,1160.575975
109.906994,78,1162.342477
78.823762,66,1163.834673
83.484614,76,1165.552955
94.988165,75,1167.240012
109.482028,87,1169.19176
95.065628,73,1170.823923
95.567184,76,1172.537007
87.021433,71,1174.133563
94.792088,72,1175.750245
90.906288,73,1177.383505
98.254651,78,1179.130727
103.189455,82,1180.971583
81.371892,62,1182.367261
105.60484,86,1184.306767
103.862592,82,1186.146313
109.42979,89,1188.143831
105.699805,87,1190.097066
112.003666,94,1192.207193
98.330006,75,1193.888217
52.066765,93,1195.984662
112.018985,88,1197.972034
106.69136,86,1199.89324
108.912702,87,1201.841183
104.31206,79,1203.615047
100.493634,85,1205.518828
102.783129,85,1207.423989
95.928358,74,1209.080025
112.908691,92,1211.15073
110.25201,83,1212.999838
96.740409,77,1214.730932
94.899611,78,1216.479267
82.354655,67,1217.988006
92.334229,74,1219.653411
125.440375,96,1221.811458
73.630808,59,1223.136298
100.379423,75,1224.808911
75.230407,60,1226.156168
83.965162,66,1227.638865
86.411895,70,1229.222157
110.543929,100,1231.477736
83.037054,68,1233.022334
125.767057,100,1235.26982
90.050595,71,1236.873066
106.199705,74,1238.536864
112.339629,100,1240.778548
56.440067,79,1242.552312
122.393961,91,1244.602351
117.792247,90,1246.63304
110.015529,92,1248.700037
78.723363,63,1250.108038
86.70099,75,1251.784675
129.050922,100,1254.01897
125.111781,94,1256.12042
97.4987,80,1257.912902
120.051105,100,1260.163004
94.949062,77,1261.882574
70.697033,58,1263.190319
104.871494,87,1265.167923
72.466382,58,1266.477799
94.602649,78,1268.223204
94.892447,75,1269.934092
116.176516,91,1271.981957
97.302159,81,1273.795758
100.504676,86,1275.734157
96.780631,80,1277.52426
116.500882,89,1279.520713
90.363248,72,1281.138662
124.91774,100,1283.382228
77.304292,61,1284.760611
115.818968,94,1286.86427
100.295494,84,1288.754377
106.372436,78,1290.502025
82.4469,66,1291.987696
80.972,69,1293.530844
79.192763,63,1294.942086
114.510585,100,1297.200005
101.671101,82,1299.048686
100.904552,76,1300.758053
97.279376,73,1302.385305
102.769815,77,1304.114189
90.401167,67,1305.610077
81.63327,66,1307.084732
109.149636,83,1308.965433
114.228907,98,1311.171115
94.97836,75,1312.847411
120.733164,100,1315.091057
120.225953,100,1317.32696
117.417154,90,1319.344687
89.222374,77,1321.066072
78.101597,64,1322.506371
125.721104,100,1324.745033
117.564796,99,1326.966095
113.56417,88,1328.9355
116.216982,92,1331.014949
116.311219,84,1332.916332
117.03304,89,1334.910858
89.583969,67,1336.425335
123.500467,100,1339.882025
121.823108,100,1342.133685
112.083647,93,1344.208127
111.157149,83,1346.063313
131.282631,100,1348.298608
82.052564,68,1349.845219
62.477481,44,1350.831918
102.940616,80,1352.631006
86.911774,76,1354.339083
118.370301,91,1356.382956
116.263958,95,1358.526228
114.918162,92,1360.590958
117.804577,90,1362.61628
124.451732,100,1364.870308
119.077033,100,1367.134708
114.005055,100,1369.378223
99.744659,100,1371.627503
99.556218,100,1373.862692
128.997717,96,1376.022812
97.520247,83,1377.893971
123.817283,97,1380.074972
111.221109,100,1382.344658
127.47411,91,1384.387552
117.21462,100,1386.631133
109.727616,100,1388.88421
121.87311,100,1391.136923
116.230122,100,1393.391108
126.515509,99,1395.620434
95.026772,100,1397.878521
119.990795,100,1400.143187
119.29087,100,1402.406716
86.325493,100,1404.650553
103.444313,100,1406.885187
104.675123,80,1408.679709
124.160477,100,1410.924018
95.393947,100,1413.15712
118.884984,100,1415.394119
