#{"t_start": 1649111975.2088346, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
16.093934,10,1.551425
14.569626,10,1.568762
17.787608,15,1.59434
16.67454,16,1.621709
27.837684,32,1.675788
14.731672,12,1.696683
14.92567,11,1.715788
17.977334,21,1.750839
16.601932,14,1.775588
14.349986,11,1.79462
16.213635,11,1.813531
19.335988,24,1.853445
18.955526,14,1.877546
14.267169,9,1.893549
23.500707,24,1.933474
14.560908,13,1.955426
14.190266,11,1.974627
16.737509,19,2.006545
13.331884,14,2.030459
14.907785,13,2.052838
16.449952,15,2.07876
18.362864,19,2.110844
18.08371,18,2.142232
15.73508,15,2.16727
17.145303,15,2.193158
12.713553,8,2.207334
17.076207,14,2.231126
12.810816,9,2.246932
15.413128,11,2.266359
24.646953,25,2.308965
21.16688,22,2.345777
26.710839,37,2.407574
18.406655,17,2.437428
12.849017,10,2.454945
17.173292,18,2.485678
18.394248,16,2.513208
20.417562,17,2.542943
12.145313,8,2.557134
19.131787,16,2.58481
17.954428,18,2.615276
17.588465,19,2.647983
21.084685,19,2.680408
26.24659,23,2.719347
15.506689,15,2.744956
18.565297,16,2.773095
14.449022,13,2.795357
15.953415,13,2.817602
21.185836,18,2.847991
16.442176,15,2.874093
16.280164,19,2.905887
18.26467,16,2.933274
15.06148,11,2.953213
17.187512,19,2.985854
17.210874,12,3.006788
13.271526,9,3.022533
14.874397,12,3.043261
22.627311,24,3.08426
30.256376,27,3.129396
14.059536,10,3.146905
19.954327,18,3.178581
20.185794,24,3.21958
18.56624,17,3.647986
25.210467,27,4.25747
11.171542,9,4.46121
11.30668,9,4.660308
8.73689,8,4.838358
9.32341,6,4.971559
9.388809,6,5.106058
8.624099,7,5.262832
7.36667,5,5.376841
7.600775,5,5.488703
7.40968,5,5.601782
7.75073,5,5.713424
7.825053,5,5.824271
7.722847,5,5.939868
7.556837,5,6.052634
8.136228,5,6.163394
8.497406,5,6.27674
7.813257,5,6.388706
8.918679,6,6.527677
7.91139,5,6.642996
7.938632,5,6.75421
10.712908,6,6.887769
8.47904,5,6.999683
10.333357,6,7.133496
10.273486,6,7.267829
11.599716,6,7.401407
9.678905,5,7.514944
11.879463,6,7.649766
11.198846,6,7.786647
11.38253,6,7.921951
10.338532,5,8.033867
9.496392,5,8.146085
9.927075,5,8.259823
11.110105,6,8.394054
12.002385,6,8.529319
11.662262,6,8.663944
9.527108,5,8.779079
12.547581,6,8.9134
11.598432,6,9.052907
12.398342,6,9.18684
11.841835,6,9.321469
11.790121,6,9.454877
9.775532,5,9.566255
11.806682,6,9.701336
10.107212,5,9.911004
10.487892,5,10.023221
9.972183,5,10.134998
9.979434,5,10.247682
10.163245,5,10.358403
10.024056,5,10.46935
10.188002,5,10.582721
9.69319,5,10.693566
10.633099,5,10.805231
10.091199,5,10.918738
10.424771,5,11.029689
12.442009,6,11.163012
10.386013,5,11.273546
10.060104,5,11.384385
9.94761,5,11.499654
10.314533,5,11.612679
10.032986,5,11.725824
10.86006,6,11.859485
11.264821,6,11.994119
9.455059,5,12.10441
10.152466,5,12.217843
11.120791,6,12.351079
9.954572,5,12.464276
12.502946,6,12.597453
10.315617,5,12.714594
10.54179,5,12.826743
10.860563,6,12.962325
10.114434,5,13.076123
10.703064,5,13.186705
11.93125,6,13.318585
13.127187,6,13.454446
10.080347,5,13.565543
12.591151,6,13.698503
12.210166,6,13.831728
12.184502,6,13.969861
12.397701,6,14.103734
12.263776,6,14.241568
12.112464,6,14.379053
12.611499,6,14.514873
11.506138,6,14.651271
12.495172,6,14.786065
11.964014,6,14.92329
12.840176,6,15.060978
12.304629,6,15.197289
12.077503,6,15.332153
11.845471,6,15.466632
11.818765,6,15.601436
12.116919,6,15.734135
11.516969,6,15.868995
11.186605,6,16.002847
10.906224,6,16.136365
12.209473,6,16.270057
10.982694,6,16.403645
11.66986,6,16.535569
10.667165,6,16.668988
11.873096,6,16.802677
11.848659,6,16.937761
12.003176,6,17.073796
11.868374,6,17.211546
11.23918,6,17.345746
11.430979,6,17.483495
11.534359,6,17.617295
12.043158,6,17.749977
11.090075,6,17.883117
11.633705,6,18.015844
11.762483,7,18.178168
11.930436,6,18.31216
12.211,6,18.449709
11.242546,6,18.583348
11.527899,6,18.715865
11.033031,6,18.850193
11.408064,6,18.98341
11.43945,6,19.11533
12.664157,7,19.27037
12.509162,7,19.425561
11.213076,6,19.560247
11.825481,6,19.69399
12.37034,7,19.849625
12.848621,7,20.005674
11.109737,6,20.139778
12.307803,7,20.295774
11.835367,7,20.452311
12.239708,7,20.613136
11.91419,7,20.769204
11.652305,7,20.924025
11.871279,7,21.082866
12.288723,7,21.240261
12.457516,7,21.397881
12.70611,8,21.574166
11.11379,6,21.70782
12.732057,7,21.864436
11.799828,8,22.041692
12.618291,7,22.200003
11.177526,6,22.341252
12.91403,7,22.496768
12.268707,7,22.654467
12.433495,7,22.810333
12.635557,7,22.966586
11.939963,7,23.124195
11.330772,7,23.282989
12.16225,7,23.4378
12.401718,7,23.598579
13.086787,7,23.754787
12.937684,7,23.915495
11.320209,7,24.073658
12.881098,7,24.232141
12.557982,8,24.409349
12.958222,7,24.566227
12.181264,7,24.723075
12.164575,7,24.876737
12.714643,7,25.031544
12.71548,7,25.187945
12.319889,7,25.347112
12.845351,7,25.504928
12.243531,8,25.686263
12.345751,7,25.850965
14.705432,8,26.030566
13.520789,8,26.212073
12.940482,7,26.368058
13.693389,8,26.549907
12.68928,7,26.705438
14.05443,8,26.885645
14.07901,9,27.08533
12.678471,8,27.267421
13.584496,8,27.447871
14.350746,8,27.627042
12.854548,7,27.787895
14.365097,8,27.964625
13.346358,8,28.144544
15.506053,9,28.349313
13.997012,8,28.527095
14.553796,8,28.706522
12.686914,7,28.863252
14.069873,8,29.043161
14.447178,8,29.222451
15.013867,9,29.425776
14.103235,8,29.604321
15.496894,9,29.804676
13.450018,18,30.210842
13.0509,18,30.61163
15.20035,9,30.816559
15.696919,10,31.03818
17.623262,11,31.284281
17.915411,19,31.704962
16.118396,10,31.92766
17.754799,17,32.304072
15.606533,16,32.660814
22.932823,23,33.176481
75.960975,62,34.560121
26.243455,24,35.09388
23.774974,23,35.607673
30.820453,28,36.226816
31.364771,31,36.916642
35.875093,33,37.650625
28.964813,29,38.294342
29.743209,29,38.952109
41.030571,38,39.797993
46.669102,45,40.793206
76.270997,78,42.533454
72.197426,67,44.040823
68.52431,64,45.471859
90.944359,84,47.343089
70.72919,58,48.630392
61.811967,57,49.900981
85.489691,100,52.133809
96.022682,100,54.358782
40.175261,60,55.692815
55.347632,56,56.93957
53.355207,54,58.150021
60.222022,62,59.53231
62.399548,53,60.713692
54.483357,57,61.978724
53.737544,55,63.212101
62.193948,76,64.905357
89.15422,89,66.887754
63.170522,70,68.445299
62.589708,60,69.779989
85.005212,94,71.866352
85.88105,72,73.475537
58.590477,100,75.712128
66.171218,57,76.996674
74.734958,63,78.400796
88.212435,84,80.276912
67.555361,58,81.574863
94.449511,98,83.758147
66.990727,64,85.188077
19.213478,68,86.706983
62.592313,58,88.00088
105.641646,100,90.248384
66.126403,56,91.501772
79.673998,71,93.078824
83.638323,68,94.597022
62.607201,63,96.011571
76.287336,70,97.578138
68.184489,63,98.993172
55.192538,57,100.269073
71.598403,68,101.785077
81.960077,78,103.53712
66.03107,63,104.946576
57.691274,53,106.130689
56.484823,53,107.311201
74.746699,65,108.761662
82.449458,79,110.529758
65.051274,56,111.777485
77.909617,71,113.363421
80.599032,77,115.085809
64.557221,57,116.366347
35.188434,64,117.793742
59.560782,58,119.090031
94.341064,100,121.323576
55.530147,52,122.500313
70.638949,66,123.976331
29.539534,53,125.150562
65.838052,61,126.518825
77.765876,75,128.202186
57.478862,57,129.477719
62.33665,63,130.889542
59.679278,57,132.165423
71.345374,72,133.764441
32.511875,57,135.044862
94.44621,100,137.286889
65.685612,67,138.78859
66.349284,63,140.18538
99.658796,97,142.349529
54.47981,58,143.66214
41.532127,54,144.857976
42.338113,43,145.809232
49.003132,51,146.947189
43.500603,46,147.9644
43.237923,44,148.934129
42.427313,53,150.106413
48.487374,54,151.314476
45.854073,44,152.296811
48.093731,51,153.428568
48.575108,46,154.450737
36.910796,47,155.497437
49.626557,45,156.508319
45.103447,51,157.639357
46.578054,46,158.665371
42.735718,44,159.6508
49.866754,52,160.807694
62.65517,58,162.09703
60.413398,50,163.213287
66.427067,67,164.708384
55.629395,53,165.893014
60.383284,100,168.130796
54.318867,47,169.193062
46.834769,51,170.33095
47.565176,94,172.430368
21.622901,55,173.667146
61.181702,54,174.870112
47.641946,88,176.838518
54.258324,51,177.981661
80.9701,100,180.213166
56.823131,53,181.397112
57.177093,50,182.511587
32.312937,61,183.870073
60.549519,52,185.026924
65.421446,60,186.363139
84.312408,87,188.308085
68.727487,61,189.685605
71.392294,63,191.090828
62.448205,57,192.363955
82.564747,83,194.221017
73.169411,65,195.665788
59.976627,54,196.874036
81.146177,72,198.484656
58.757559,51,199.629113
65.532818,59,200.954046
65.659777,58,202.251271
78.716981,73,203.876412
86.635659,80,206.700693
74.663657,65,208.144923
62.110617,53,209.33244
99.523902,100,211.561957
88.1788,77,213.27336
72.030536,59,214.596383
60.813401,53,215.777137
68.963482,62,217.173403
69.730697,62,218.558635
72.602028,64,219.987472
78.572369,69,221.531101
78.428317,69,223.059373
63.008091,55,224.29497
62.407787,58,225.588387
66.007689,58,226.883811
86.937915,83,228.732997
61.222272,59,230.052124
80.705502,72,231.671193
58.215738,50,232.788064
72.163565,65,234.238243
61.041618,55,235.465685
60.505855,52,236.641255
72.324445,64,238.076536
69.727644,62,239.464404
92.451356,85,241.37986
78.897945,68,242.894175
52.740725,46,243.919995
60.033001,50,245.038188
94.735195,93,247.104896
102.640611,100,249.339497
99.301091,98,251.527746
70.585512,65,252.976509
65.184622,60,254.309742
64.931004,62,255.694567
50.851955,42,256.630354
92.182698,88,258.610353
93.399345,88,260.570218
66.987496,54,261.783616
70.057655,59,263.103791
78.340818,69,264.647148
47.377773,74,266.300138
81.935705,71,267.881231
53.326387,46,268.909279
74.958075,62,270.294276
70.05749,58,271.586076
64.428979,68,273.098199
84.086159,75,274.778785
78.702398,100,277.009302
69.37562,66,278.483638
63.224938,61,279.846668
76.36186,77,281.56331
60.802809,63,282.966494
94.091171,100,285.199644
68.018502,100,287.45124
60.509569,71,289.036095
77.4378,100,291.262779
60.275086,54,292.483053
106.949203,100,294.712927
59.987939,63,296.120259
51.770137,49,297.216896
101.613189,100,299.447908
41.406978,42,300.388186
83.490714,93,302.458131
79.231937,72,304.072203
82.38439,72,305.679107
30.405383,30,306.357173
95.777806,81,308.157556
31.688998,50,309.270941
45.287957,42,310.201494
54.125627,46,311.220855
76.750978,64,312.647664
85.141516,74,314.300694
53.774398,51,315.436877
95.779119,79,317.195524
77.988524,64,318.624366
91.156291,75,320.325993
95.232909,86,322.268627
74.535206,59,323.590525
76.624562,58,324.896528
78.220484,61,326.259069
90.173006,73,327.896659
91.418976,68,329.409422
70.429009,54,330.613113
92.162521,72,332.211469
83.014765,68,333.730439
69.275972,52,334.899045
92.57399,89,336.883351
79.58305,59,338.199352
107.682442,92,340.264063
93.183426,72,341.884883
70.875027,61,343.242679
74.235563,58,344.546325
64.731821,54,345.763768
73.448157,59,347.074486
75.79311,69,348.622087
69.764328,54,349.82607
73.932586,65,351.288693
63.383764,62,352.679324
58.929548,54,353.880778
14.622679,69,355.416461
50.204169,48,356.486829
85.669409,65,357.942126
59.863377,51,359.092744
61.523417,47,360.145076
66.709343,50,361.254321
78.352083,60,362.601644
73.648297,61,363.966064
79.569418,77,365.687761
87.356379,77,367.414776
82.74274,68,368.928396
29.049202,51,370.076406
68.412994,56,371.340574
62.852504,49,372.434572
76.625049,60,373.790649
66.137265,55,375.033448
92.612869,85,376.933586
68.419176,52,378.097811
78.471064,65,379.554664
67.403778,54,380.765452
110.739238,100,383.005012
91.274145,73,384.643507
63.248432,48,385.726604
63.473713,49,386.816408
46.062272,81,388.629891
73.335884,56,389.884615
109.551865,100,392.098386
106.358808,88,394.058909
90.304986,72,395.676231
106.745023,100,397.91073
74.106095,61,399.281328
82.227515,72,400.898635
36.493098,61,402.261416
72.96918,60,403.60062
57.536523,50,404.72006
105.000323,100,406.954192
81.33769,67,408.448821
95.510923,78,410.204002
94.065665,100,412.436645
89.94934,100,414.669844
89.731146,77,416.39547
79.971565,73,418.026017
87.812479,100,420.257674
63.340368,93,422.333695
96.453606,98,424.531231
79.627731,71,426.120254
88.449781,81,427.926675
92.661294,84,431.117947
97.239146,100,433.350833
70.044845,60,434.695496
103.191524,89,436.691388
81.90068,71,438.279669
64.517409,54,439.488544
105.432745,100,441.723861
84.422048,100,443.964811
90.10535,80,445.769924
91.953631,87,447.718178
100.411184,100,449.977592
105.239689,100,452.210496
67.846047,56,453.455806
82.632997,70,455.021065
101.787932,100,457.262695
72.523031,66,458.73802
66.019806,56,459.985941
89.512677,100,462.241336
66.471616,56,463.489404
88.969121,81,465.309175
79.952595,73,466.94529
73.901651,61,468.315277
71.911298,61,469.679006
92.19741,100,471.922609
87.141052,72,473.544147
73.861202,65,475.005816
76.029477,65,476.467767
83.210886,68,477.989236
69.238287,63,479.407345
115.783549,94,481.499321
83.248213,77,483.216013
88.333058,77,484.952473
102.383814,100,487.201973
