#{"t_start": 1648243526.0517623, "env_id": "HopperBulletEnv-v0"}
r,l,t
26.197908,15,2.976393
18.976238,10,3.000451
18.184791,9,3.024871
18.817646,8,3.045376
19.470712,7,3.06372
20.032708,10,3.089399
21.947324,18,3.135366
20.611384,10,3.162298
25.364295,11,3.193406
22.490526,10,3.218796
20.171726,12,3.251229
33.54858,33,3.33201
16.314345,8,3.350732
19.212578,8,3.373792
27.087701,30,3.445809
17.941148,7,3.465654
14.358865,5,3.477339
18.940791,9,3.499501
16.340982,9,3.524189
21.168852,17,3.562925
21.7592,12,3.593537
20.692667,11,3.620544
20.220434,11,3.648059
23.100309,16,3.691583
28.004941,15,3.732781
19.13471,15,3.770863
20.149369,8,3.793406
20.136925,10,3.820445
19.473673,8,3.842389
21.500054,16,3.88575
16.244282,10,3.910439
33.276949,33,3.992018
19.475214,12,4.021461
19.12972,16,4.061168
15.952655,12,4.092457
20.71482,14,4.129709
20.713815,10,4.154557
20.304171,11,4.181749
16.826894,5,4.197044
21.345317,12,4.226471
20.48137,9,4.248861
20.06202,9,4.270875
28.084341,25,4.335639
19.804128,14,4.371297
22.528341,12,4.401418
25.225395,18,4.444601
20.154163,16,4.48423
16.980918,11,4.514152
31.546427,25,4.575048
18.427402,12,4.604919
20.737245,11,4.632061
24.600673,17,4.675664
17.491811,8,4.693713
14.076074,12,4.716097
26.617989,24,4.760566
20.267195,10,4.777125
18.22551,10,4.79546
18.360719,6,4.806102
24.676074,15,4.834707
20.808263,8,4.851429
21.521344,13,4.875865
10.674314,18,4.906868
23.536578,17,4.933952
17.176965,8,4.948543
21.845965,14,4.972863
17.855091,7,4.984776
17.026715,7,4.998236
21.433544,13,5.020528
17.313672,5,5.03153
17.130099,12,5.050912
14.158077,8,5.065939
18.582026,10,5.081731
24.998947,15,5.107575
16.261967,8,5.122302
21.796277,10,5.140271
18.799941,7,5.153481
13.668138,19,5.185412
14.292611,11,5.203671
15.488097,6,5.215309
20.707679,11,5.235106
22.627836,17,6.111354
15.43922,8,6.334648
12.616154,6,6.503848
7.961823,8,6.729023
9.238312,7,6.918866
11.099721,5,7.062103
11.395182,5,7.241604
12.478852,5,7.423519
12.920241,5,7.581828
13.060458,5,7.745494
12.359889,4,7.883195
15.563372,5,8.047035
15.006786,5,8.188828
12.554403,4,8.300353
12.648671,4,8.416007
12.143786,4,8.525686
14.993653,5,8.666461
12.799443,4,8.777567
12.868206,4,8.889302
13.432563,4,9.001929
13.120557,4,9.115942
13.347585,4,9.230998
9.866271,4,9.347409
13.593636,4,9.459382
13.500136,4,9.570884
15.742054,5,9.70857
12.489048,4,9.830347
15.955351,5,9.970236
15.963245,5,10.105995
16.455084,5,10.246136
16.584344,5,10.386705
13.538505,4,10.50263
16.954758,5,10.639283
17.518852,5,10.781574
17.055203,5,10.914717
15.302679,5,11.05777
16.821507,5,11.201511
16.380505,5,11.373601
17.276796,5,11.526444
17.570686,5,11.683211
17.019608,5,11.852481
17.312371,5,12.020443
16.978735,5,12.195754
17.39528,5,12.35528
17.103178,5,12.529272
17.027864,5,12.685769
16.632288,5,12.828249
17.212657,5,12.941294
17.169988,5,13.057648
17.156349,5,13.174355
17.214068,5,13.289229
16.96299,5,13.402509
17.314042,5,13.517616
17.021342,5,13.630145
17.446389,5,13.74385
14.916987,5,13.860554
17.131467,5,13.974943
16.760132,5,14.088252
17.238502,5,14.203588
17.435708,5,14.320259
13.501049,4,14.411916
17.308045,5,14.522548
18.468604,5,14.636006
16.746539,5,14.748615
17.201858,5,14.859384
16.975392,5,14.97451
13.240118,4,15.068798
16.937893,5,15.185137
16.793861,5,15.29946
17.203884,5,15.414626
17.61404,5,15.533123
16.667756,5,15.645801
17.266389,5,15.758057
17.993859,5,15.883867
17.57864,5,16.025458
18.062014,5,16.255424
16.644088,5,16.367907
18.815838,5,16.480817
17.070853,5,16.593685
18.379938,5,16.70698
17.365756,5,16.821761
18.030279,5,16.936116
19.461772,5,17.047197
18.049142,5,17.15846
18.79502,5,17.274134
