#{"t_start": 1652472385.4949925, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
18.492476,16,2.978437
17.950769,13,3.009359
14.528726,11,3.029418
33.316028,34,3.086287
14.308017,10,3.105053
14.595381,9,3.123512
14.326549,10,3.141258
13.549133,10,3.159739
12.117257,8,3.175274
13.532083,10,3.195899
15.58311,15,3.222491
12.209952,8,3.236438
18.377005,14,3.262463
16.072859,13,3.287114
14.051261,12,3.308602
26.372769,24,3.349744
14.251543,9,3.367625
21.191038,22,3.407356
18.136081,18,3.43822
15.939801,12,3.459156
19.891063,18,3.492184
20.618125,18,3.523585
17.844191,15,3.549438
14.988205,16,3.576894
12.728626,8,3.592175
18.578116,18,3.62541
14.421976,8,3.639603
15.713767,12,3.660203
17.89084,16,3.690613
18.044083,18,3.722277
18.801249,20,3.756072
15.062508,17,3.785201
14.088305,12,3.807806
15.508127,11,3.829064
15.740414,10,3.846689
15.533852,15,3.87235
14.913722,11,3.892718
17.393061,15,3.920326
20.214143,19,3.95307
22.069296,21,3.989194
13.184994,9,4.006383
15.787399,14,4.032893
16.869554,13,4.055885
13.255939,10,4.074433
17.054288,18,4.108954
15.490459,12,4.130412
17.687257,13,4.153142
17.918238,16,4.180869
15.123523,10,4.199906
10.997852,8,4.214676
15.471377,10,4.23364
12.773571,8,4.248937
15.310612,12,4.27163
21.210809,18,4.304427
15.670387,11,4.323541
24.718453,26,4.367764
13.925303,11,4.388565
14.318576,9,4.406305
12.806592,7,4.420355
14.830012,10,4.438766
16.392521,19,4.474472
18.238932,14,4.499517
14.271216,10,4.517339
13.51619,11,4.536204
21.410148,20,4.574679
13.326904,9,4.590897
22.36757,24,4.631271
15.082462,10,4.649908
20.685863,18,4.683539
12.840513,9,4.701619
20.477855,23,4.743279
12.545554,8,4.757538
11.296996,7,6.202902
24.608406,30,6.900229
4.422879,10,7.132202
4.139222,10,7.360347
4.395582,10,7.591428
4.815431,9,7.799627
5.782145,8,7.983319
7.929793,6,8.119753
7.621684,6,8.259571
8.619123,8,8.443518
9.72386,6,8.577912
8.252573,6,8.721757
7.517525,5,8.839789
6.883119,5,8.953284
7.892984,5,9.067062
8.208978,5,9.180254
7.848089,5,9.301559
8.264241,5,9.417
8.058053,5,9.53163
8.246153,5,9.647078
7.655319,5,9.764473
7.837261,5,9.882946
7.446933,5,9.998942
8.299079,5,10.114727
8.134386,5,10.234993
8.539812,5,10.348552
8.940946,5,10.461866
8.620959,5,10.577342
8.400154,5,10.694707
8.697091,5,10.810227
7.801586,5,10.926954
9.257705,5,11.039818
9.119832,5,11.156557
9.665198,5,11.270074
9.692754,5,11.385035
9.38766,5,11.503023
9.308267,5,11.619262
9.851361,5,11.731923
8.969902,5,11.848461
9.257216,5,11.961616
8.923469,5,12.079563
8.908167,5,12.289953
8.561901,5,12.410207
8.278679,5,12.524564
8.724362,5,12.643106
8.257566,5,12.760029
9.427553,5,12.873824
8.873969,5,12.987073
9.141599,5,13.103315
9.372962,5,13.218035
10.629551,6,13.353266
9.001714,5,13.468085
9.691452,5,13.584533
9.563498,5,13.697169
9.915675,5,13.811174
10.327592,5,13.925025
9.309715,5,14.042912
10.11441,5,14.158163
9.750369,5,14.272408
9.820646,5,14.389851
10.985615,5,14.510575
10.784389,5,14.62514
9.447761,5,14.737882
10.27394,5,14.852759
9.984786,5,14.96814
10.861875,5,15.082689
10.446976,5,15.196021
10.044327,5,15.311316
10.703267,6,15.453214
10.238902,5,15.566739
11.657854,6,15.703331
10.375172,6,15.840006
11.479243,7,16.00124
10.812568,6,16.138467
11.103563,6,16.273589
12.523643,7,16.438772
12.179401,7,16.59991
11.156953,7,16.759904
10.566536,6,16.896947
11.622332,7,17.057992
12.315785,7,17.220223
11.585755,7,17.379303
12.559788,7,17.539007
11.473174,7,17.698252
11.660358,7,17.861472
11.377974,7,18.021169
10.204773,6,18.157877
13.395835,9,18.362441
11.320824,7,18.52518
12.713482,8,18.709906
11.635533,7,18.870114
12.162794,8,19.053066
10.74459,7,19.219536
11.640353,7,19.385142
11.634505,7,19.545848
10.934877,7,19.704933
12.40756,8,19.893656
10.918513,7,20.055773
12.503116,8,20.241957
11.226249,7,20.400913
11.687779,7,20.564331
11.164493,7,20.72273
11.450481,7,20.882636
13.273342,10,21.108628
12.453422,8,21.29472
12.464299,10,21.523864
11.713162,7,21.690452
12.838558,8,21.873729
11.745988,7,22.035853
11.932893,7,22.19418
12.659772,8,22.375952
11.737681,7,22.536335
11.97535,7,22.699427
13.064822,9,22.911934
12.226902,11,23.162431
11.83017,7,23.326417
