2060.37281,1000,5.360327
2098.805246,1000,8.240196
107.451449,68,8.433158
2061.618315,1000,11.287059
2051.371992,1000,14.121475
2104.572594,1000,16.937478
2028.528631,1000,19.745994
2079.87583,1000,22.570678
435.261251,269,23.332593
2055.693115,1000,26.222723
2071.799948,1000,29.018338
182.704702,123,29.358334
2081.392077,1000,32.183512
2048.920815,1000,35.051173
2062.444233,1000,37.884497
2084.942067,1000,40.764083
2058.742298,1000,43.595648
2070.177297,1000,46.436433
2080.162929,1000,49.268006
2098.788762,1000,52.122587
2064.545579,1000,55.003471
2061.411445,1000,57.846933
2073.001526,1000,60.663389
2080.622251,1000,63.48293
2091.812805,1000,66.354373
2032.684774,1000,69.149145
1581.527072,783,71.37441
2090.835856,1000,74.196975
2125.089541,1000,77.023487
2050.803591,1000,79.880057
1479.379592,741,82.07306
2053.862705,1000,84.956406
2110.654751,1000,87.935279
2060.461533,1000,90.910057
2083.081571,1000,93.749211
2090.743667,1000,96.573099
2031.069101,1000,99.414226
2053.086482,1000,102.234494
2069.345773,1000,105.053221
2007.477297,1000,107.936282
2058.301879,1000,110.795553
112.26171,73,110.997117
2098.101939,1000,113.830258
2091.300083,1000,116.648221
2014.788136,1000,119.465614
2018.930702,1000,122.278223
2055.920082,1000,125.096061
2087.562675,1000,127.94544
2102.911412,1000,130.80389
861.717842,443,132.049291
2067.576552,1000,134.921973
2080.366885,1000,137.782056
2040.300638,1000,140.612047
95.127482,79,140.833065
2060.808574,1000,143.669704
1809.404229,885,146.208119
2071.002781,1000,149.069694
168.977979,106,149.374149
163.905871,109,149.688835
2017.495884,1000,152.53729
2052.111079,1000,155.378904
2078.563042,1000,158.243933
2059.898953,1000,161.086541
2074.526438,1000,163.919359
1944.254636,972,166.693786
2053.071261,1000,169.543248
2061.476855,1000,172.402706
2030.929097,1000,175.287941
2096.627055,1000,178.116266
2090.61012,1000,180.932088
2099.381777,1000,183.785879
2070.441693,1000,186.623157
2058.97767,1000,189.486121
2032.963794,1000,192.38465
2066.884042,1000,195.243703
2081.37447,1000,198.112181
2059.232278,1000,200.932334
2066.005789,1000,203.754203
2104.122519,1000,206.58649
2065.085658,1000,209.426309
2065.979438,1000,212.237959
2025.777299,1000,215.073829
2054.542105,1000,217.939291
148.369691,115,218.268692
2067.47374,1000,221.102765
2092.931342,1000,223.936491
2066.221325,1000,226.791957
2066.089544,1000,229.649343
2074.129356,1000,232.507812
2102.631738,1000,235.376831
2066.886306,1000,238.2249
2086.268987,1000,241.083191
2067.807337,1000,243.902249
2049.02607,1000,246.745796
2083.550313,1000,249.582058
2068.554167,1000,252.420015
2062.836531,1000,255.287338
2050.933901,1000,258.133955
2078.308178,1000,260.951087
110.892393,90,261.210042
2058.793084,1000,264.057669
2072.341309,1000,266.920337
2088.777568,1000,269.77853
2066.31323,1000,272.619965
2064.872989,1000,275.465872
2093.455739,1000,278.270388
2079.48699,1000,281.089475
2045.812413,1000,283.895382
2108.995735,1000,286.743032
2078.507199,1000,289.599499
141.015239,94,289.878487
2061.309844,1000,292.726174
2048.667077,1000,295.577181
2033.669883,1000,298.417838
2033.685167,1000,301.266848
2038.887788,1000,304.094677
2087.774483,1000,306.925914
