#{"t_start": 1652882153.618701, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
52.812138,34,2.189927
58.985718,38,2.384978
49.885789,33,2.587516
51.756833,34,2.809876
53.728166,35,3.034662
57.279989,37,3.289022
58.315058,36,3.433434
59.647795,39,3.550061
51.920465,35,3.654912
56.837537,36,3.767659
53.723643,34,3.906518
57.435055,37,4.102036
35.52767,27,4.270571
57.446317,39,4.509691
55.379801,35,4.732248
53.768884,37,4.976888
54.461383,35,5.209359
54.088448,34,5.427223
55.051273,36,5.651797
55.531949,36,5.885732
54.312292,35,6.128086
57.548328,37,6.369277
40.573277,29,6.570212
53.726354,34,6.793794
41.516803,29,6.978647
39.99762,28,7.173335
50.03859,34,7.405958
60.336086,38,7.662766
63.797016,42,7.960273
51.934211,34,8.189332
49.765031,35,8.425476
33.932945,23,8.574089
37.093952,27,8.756207
56.369981,36,8.994621
54.582849,35,9.219571
47.210604,32,9.440048
56.422019,36,9.647131
60.230111,39,9.872836
32.194128,22,10.008502
46.964268,32,10.20518
50.499065,34,10.41667
40.093084,28,10.601442
32.415124,22,10.7562
59.123504,37,11.004266
55.472761,35,11.238752
34.231789,23,11.393889
35.765295,27,11.580428
52.262671,33,11.803394
41.132775,29,12.0098
50.309103,34,12.236678
38.641677,27,12.426412
54.665488,35,12.649297
57.547626,36,12.887457
61.197866,40,13.165634
52.651589,34,13.40357
60.264933,38,13.628588
51.177972,34,13.74603
50.231557,36,13.923827
54.908903,35,14.128403
57.04497,36,14.317948
53.597671,35,14.441218
75.9957,51,14.704402
56.122943,40,14.974367
59.082029,38,15.130218
54.840705,35,15.308409
30.449087,21,15.436547
49.235008,34,15.66618
30.577517,21,15.790784
47.109753,33,15.956913
51.402533,34,16.104254
52.372314,34,16.270207
54.219338,35,16.493841
58.480822,38,16.755979
53.369748,35,16.992229
53.238302,34,17.212318
54.423536,35,17.446715
48.63384,33,17.653435
62.540828,41,17.925455
39.014333,27,18.107893
55.021655,36,18.352491
35.472289,26,18.533063
61.595721,39,18.79386
42.165356,29,18.980645
57.450968,36,19.229049
51.382577,34,19.463028
53.563497,38,19.71752
51.135918,35,19.938934
42.115615,29,20.133487
58.961809,38,20.401238
49.409727,33,20.62481
61.922881,40,20.900159
52.885793,35,21.130146
41.17533,29,21.30763
45.469462,32,21.497106
57.702757,36,21.734199
60.100799,38,21.966543
25.488952,18,22.092762
51.37189,37,22.345116
49.459763,36,22.552221
41.527822,29,22.733695
56.701028,36,22.963981
50.222745,34,23.18587
46.2459,31,23.398869
61.803716,42,23.676679
28.559706,20,23.814136
54.083486,35,24.037753
60.454641,40,24.311087
38.615753,27,24.492136
56.279472,37,24.74211
31.392775,23,24.868971
52.393631,37,25.096473
45.454107,31,25.299005
59.120804,38,25.542192
48.630863,33,25.761034
57.555154,36,25.999479
52.626137,34,26.233885
55.089606,35,26.467858
54.716425,35,26.705624
50.77091,34,26.877511
56.752188,37,27.005718
48.914468,33,27.178861
37.120502,26,27.340051
33.834447,23,27.498004
56.768103,37,27.633071
51.926464,33,27.792688
56.131333,36,28.020543
56.072388,36,28.269951
54.30227,35,28.51175
55.384233,35,28.752718
55.978544,36,28.991788
54.85866,35,29.221344
53.822606,35,29.463902
54.00016,35,29.697038
40.087884,29,29.885092
30.594717,22,30.03544
47.205711,33,30.26257
51.844447,34,30.497731
52.180424,34,30.730829
54.558118,35,30.962091
38.068988,27,31.13984
50.200191,33,31.355431
62.17495,41,31.615827
29.3065,22,31.766597
53.396628,34,31.996811
31.173886,22,32.148262
53.709903,35,32.37971
31.930495,22,32.523686
59.634583,40,32.796146
40.761193,28,32.984093
57.537127,36,33.227932
57.14592,36,33.469587
37.983281,27,33.652161
55.787392,36,33.887719
46.122223,31,34.108556
41.679532,28,34.290073
53.17717,35,34.515528
31.785609,22,34.674507
50.112263,34,34.902764
38.296204,27,35.077034
45.735383,31,35.287792
57.436553,36,35.526896
52.144498,34,35.758409
51.148928,36,36.003593
55.208522,35,36.237025
51.988642,34,36.465655
48.05392,32,36.677061
54.685571,35,36.892631
54.470437,35,37.096486
56.482248,37,37.330653
58.094036,37,37.571276
57.042583,36,37.798405
58.684389,37,38.034409
32.845833,23,38.185663
54.621407,35,38.417883
59.046979,37,38.631186
26.317027,19,38.748648
53.764485,35,38.943681
50.772607,33,39.14528
61.824642,40,39.408714
38.067308,27,39.568601
32.236606,22,39.707047
53.283523,34,39.925457
49.279166,33,40.156299
48.878158,34,40.383361
62.246983,41,40.663171
53.733041,35,40.897964
52.032815,34,41.118196
53.367081,34,41.345379
49.566506,35,41.583894
55.400178,35,41.832156
52.064055,36,42.072942
28.744174,20,42.212736
55.369901,35,42.451819
31.088925,23,42.596559
54.791506,35,42.818758
58.684149,38,43.076944
54.668677,35,43.316424
54.804969,35,43.55385
52.774731,34,43.785164
58.437627,38,44.038053
64.930666,44,44.335287
34.45751,24,44.502796
53.836717,35,44.743008
51.685012,34,44.978838
58.984295,38,45.229437
45.908123,33,45.448685
54.891023,35,45.679508
60.523792,39,45.948238
51.32232,35,46.192232
25.600013,18,46.310775
48.682128,33,46.51935
56.715042,36,46.761624
53.114996,35,47.002768
59.697257,38,47.24371
54.111284,35,47.471152
57.461749,40,47.720351
56.168539,35,47.94876
47.418218,32,48.159543
32.217413,22,48.306754
41.699015,29,48.505717
56.860455,36,48.7558
57.012366,37,49.008417
60.597191,39,49.280746
57.25518,36,49.52177
50.109701,33,49.75284
52.250116,35,49.9865
36.251135,27,50.164327
57.633409,36,50.409189
55.156217,36,50.648649
52.908528,34,50.872617
49.567194,34,51.10172
51.996283,34,51.335451
49.822455,33,51.55581
57.94701,38,51.800016
52.054947,34,52.034348
41.225763,28,52.225105
57.721181,36,52.47063
52.964849,34,52.702354
52.473897,34,52.931857
53.014146,35,53.168944
48.880636,33,53.399313
58.724695,37,53.649116
48.949981,34,53.886562
27.159135,20,54.020854
56.387509,39,54.287487
54.542742,35,54.514191
54.422718,35,54.751965
54.05679,35,54.986162
56.314602,36,55.236644
58.814442,40,55.493641
54.559002,35,55.723673
58.735011,38,55.964085
61.830409,41,56.221167
58.327795,38,56.466568
53.388874,35,56.696526
52.370356,38,56.944864
50.200354,34,57.173984
50.231661,34,57.40026
38.074109,27,57.576321
41.05513,29,57.755795
55.215712,36,57.995909
61.003424,39,58.253748
54.426045,39,58.52031
55.533295,35,58.774504
49.789779,34,59.006543
59.854491,39,59.275624
54.997195,35,59.509475
54.41802,35,59.742275
48.107206,32,59.955418
31.690534,22,60.106776
53.2604,34,60.337984
59.529802,38,60.596502
31.883422,22,60.749065
54.233714,35,60.993534
58.077362,36,61.245761
58.349267,36,61.481842
57.630252,37,61.730152
47.866942,33,61.971064
52.334675,34,62.21708
55.284678,35,62.459404
54.866686,35,62.70244
54.665755,36,62.951142
52.1065,34,63.169766
52.407584,34,63.388118
54.810498,36,63.636133
52.944814,34,63.86719
61.282932,39,64.148003
55.414463,38,64.417979
31.192483,23,64.58226
58.014405,38,64.841129
53.540994,34,65.059917
48.830345,32,65.272258
52.19254,34,65.502203
60.547341,39,65.776351
54.469556,35,66.023201
55.430223,38,66.279848
38.161128,27,66.470414
42.277188,29,66.661599
60.518579,39,66.915373
51.795348,33,67.132348
53.470166,35,67.3664
56.693664,36,67.618151
48.890843,33,67.848742
58.827919,38,68.106919
26.01576,19,68.239686
50.90882,33,68.469824
56.784099,37,68.713815
55.983262,37,68.965604
46.437017,31,69.179822
56.76557,37,69.436151
59.444137,37,69.699268
52.986095,34,69.905108
54.330718,35,70.122046
51.506419,34,70.33897
41.867071,29,70.528771
50.489564,34,70.753942
33.909889,23,70.896279
51.591754,34,71.10465
35.29909,24,71.258374
62.846502,41,71.512762
55.921125,38,71.757482
54.137365,35,71.989118
52.499146,34,72.21034
57.43663,36,72.444209
56.042588,36,72.666102
54.758229,35,72.9102
57.577952,36,73.149874
31.704998,22,73.301301
51.712177,33,73.515879
48.394033,32,73.732006
43.979575,31,73.93603
43.602004,30,74.147271
27.737693,20,74.288943
57.47651,37,74.542477
52.055328,34,74.77918
31.969712,22,74.932626
55.209867,35,75.162103
56.039681,36,75.407373
56.632085,36,75.658859
31.583387,22,75.810414
41.010176,28,75.99115
44.407654,31,76.18166
50.816963,33,76.395736
53.781747,35,76.62583
50.519802,34,76.856178
32.426783,24,77.015216
33.793164,23,77.177372
31.509475,22,77.328657
54.582065,35,77.562557
40.441027,28,77.755877
59.558569,38,78.024116
53.339442,39,78.285147
54.945151,35,78.510239
56.846145,36,78.750184
52.126116,34,78.978126
39.151819,28,79.171439
54.796582,35,79.410307
51.743648,35,79.653157
56.082379,36,79.888682
53.443238,35,80.104944
36.955089,26,80.27515
62.710526,41,80.533147
33.521866,23,80.683794
54.24294,35,80.919461
59.840263,38,81.180048
54.735536,35,81.419729
48.733471,33,81.627365
57.981853,38,81.825749
50.677457,33,82.041656
54.323095,35,82.275681
46.4302,32,82.496029
57.952873,37,82.749455
41.107805,29,82.948991
55.104794,36,83.200893
