#{"t_start": 1653318557.2829223, "env_id": "AntBulletEnv-v0"}
r,l,t
3056.177536,1000,6.659556
3056.271572,1000,10.691376
3075.672565,1000,14.732779
3078.055426,1000,18.757469
3041.354986,1000,22.766109
3073.992885,1000,26.782634
3055.271126,1000,30.808503
3067.665805,1000,34.788364
3065.137447,1000,38.804929
3094.079755,1000,42.812866
3072.261565,1000,46.802325
3049.616493,1000,50.841662
3064.305941,1000,54.850188
3079.223316,1000,58.894767
3050.825629,1000,62.920765
3069.947227,1000,66.902882
3066.549088,1000,70.932879
3078.244366,1000,74.9798
3047.571268,1000,79.042235
3046.96076,1000,83.146555
3053.633463,1000,87.256727
3066.438662,1000,91.410918
3077.330136,1000,96.282069
3071.854798,1000,100.289536
3080.2392,1000,104.281734
3063.515671,1000,108.295277
3073.485726,1000,112.28865
3074.445655,1000,116.286919
3071.806514,1000,120.286634
3055.609734,1000,124.297411
3063.612752,1000,128.299355
3066.014778,1000,132.30476
3090.758732,1000,136.331276
3058.343148,1000,140.319025
3080.652346,1000,144.344356
3068.706544,1000,148.381463
3054.997188,1000,152.415287
3024.397952,1000,156.411119
3061.383142,1000,160.421013
3037.552486,1000,164.429081
3071.647069,1000,168.477701
3049.813409,1000,172.513139
3049.733892,1000,176.51135
3061.439732,1000,180.529874
3077.085621,1000,184.503397
3090.626905,1000,188.523213
3081.475486,1000,192.551338
3043.350836,1000,196.553255
3058.173461,1000,200.560401
3064.133413,1000,204.544579
3029.538442,1000,208.548383
3047.461719,1000,212.557004
3036.158189,1000,216.587129
3031.537511,1000,220.616384
3043.383426,1000,224.613768
3075.157244,1000,228.610974
3055.179816,1000,232.631454
3068.020498,1000,236.640144
3048.723947,1000,240.667263
3032.89093,1000,244.674476
3043.022236,1000,248.656464
3067.327674,1000,252.672348
3051.504981,1000,256.713602
3062.784301,1000,260.732227
3075.349871,1000,264.746633
3074.59134,1000,268.732297
3094.855937,1000,272.751743
3034.237989,1000,276.756323
3051.670419,1000,280.700861
3071.187452,1000,284.708025
3047.443545,1000,288.748447
3064.901245,1000,292.77335
3014.788984,1000,296.797157
3081.605743,1000,300.835736
3062.916281,1000,304.834985
3045.558995,1000,308.883566
3066.075577,1000,312.924224
3046.762163,1000,316.918111
3060.508037,1000,320.971213
3052.349728,1000,324.975922
3064.379314,1000,328.978823
3079.978465,1000,332.995528
3049.395866,1000,337.001648
3047.216739,1000,341.012968
3047.772581,1000,345.031909
3071.638458,1000,349.075037
3047.136728,1000,353.095234
3094.083266,1000,357.082539
3042.734205,1000,361.105747
3074.941537,1000,365.117736
3085.550493,1000,369.135378
3062.16227,1000,373.160781
3081.850087,1000,377.158528
3062.258373,1000,381.171391
3068.620596,1000,385.163283
3052.837763,1000,389.164232
3042.925615,1000,393.167651
3051.726503,1000,397.189853
3048.765729,1000,401.190277
3046.759788,1000,405.226511
3068.765595,1000,409.2538
3045.209571,1000,413.281076
3052.120471,1000,417.274781
3039.477504,1000,421.284238
3077.545893,1000,425.289855
3015.564224,1000,429.288054
3064.187953,1000,433.299587
3077.380559,1000,437.300511
3083.802702,1000,441.308793
3073.567034,1000,445.366364
3059.541587,1000,449.411648
3042.905588,1000,453.416342
3049.555676,1000,457.413564
3038.422949,1000,461.406212
3061.337778,1000,465.47732
3050.445109,1000,469.499842
3049.410751,1000,473.509281
3051.318271,1000,477.540651
3028.757922,1000,481.53424
