r,l,t
19.002385,9,2.962127
19.000723,13,2.997657
22.682408,12,3.019698
20.820057,15,3.041059
21.376836,12,3.058687
19.667177,11,3.075215
18.600135,15,3.095283
20.179934,10,3.108638
19.878461,9,3.120995
18.276668,13,3.140484
17.462799,11,3.155331
19.771924,8,3.165986
15.585745,14,3.18504
17.931406,7,3.194961
28.4897,17,3.217952
17.873933,8,3.228665
24.116211,19,3.254374
17.080774,11,3.270878
26.132481,17,3.292745
15.66379,14,3.310463
21.689745,22,3.340289
23.229693,13,3.358543
23.481417,17,3.38007
17.651493,8,3.390572
21.588768,15,3.410979
17.700587,7,3.421533
21.939755,12,3.43805
21.353734,13,3.455081
17.999437,11,3.470806
19.674031,8,3.481761
14.81636,12,3.498949
20.567168,10,3.512161
22.531114,12,3.529569
18.100493,11,3.544659
19.493182,8,3.557285
17.957307,7,3.566523
20.19864,10,3.581547
20.225688,14,3.599886
19.394821,17,3.62188
20.34274,14,3.640157
17.913698,7,3.649717
19.652969,11,3.66488
19.085693,8,3.677411
16.348404,10,3.690627
20.506974,12,3.708178
19.482404,18,3.731064
19.263358,13,3.74755
31.003145,31,3.78614
21.405342,18,3.810766
24.466234,22,3.840311
16.283217,20,3.865518
20.292568,8,3.876073
19.488406,6,3.884526
23.771592,15,3.905761
20.83653,12,3.922062
17.505889,6,3.930289
19.680936,14,3.950387
16.740911,15,3.970065
19.157119,14,3.987899
26.10778,15,4.007043
23.453863,21,4.035362
19.303532,6,4.044921
20.873646,8,4.056035
23.506331,11,4.070686
25.880446,14,4.090191
22.122567,8,4.102432
25.281932,17,4.124521
19.387822,7,4.134072
16.136662,7,4.143708
20.511432,10,4.158056
15.806384,9,4.17158
17.840945,8,4.182249
23.003192,14,4.202312
20.421393,13,4.219483
16.656105,6,4.227727
25.078961,17,4.249595
9.773921,19,4.275336
18.153446,9,4.288924
13.49404,15,4.30807
21.222531,9,4.319953
18.186772,6,4.328437
22.326269,20,5.928746
16.086096,8,6.105175
17.791143,6,6.236784
16.64414,6,6.368995
14.623322,5,6.478276
16.470906,5,6.58605
15.636482,5,6.693629
15.095458,5,6.80917
14.86125,5,6.918148
15.822263,5,7.027094
15.084452,5,7.135543
14.910927,5,7.246546
16.308829,5,7.354768
16.321771,5,7.463072
16.427073,5,7.571628
16.145195,5,7.682065
13.512657,4,7.769397
15.642352,5,7.880392
16.63958,5,7.988333
13.047794,4,8.079593
13.318429,4,8.167625
10.62624,4,8.259188
13.353685,4,8.346962
13.288186,4,8.437646
15.235047,5,8.546233
11.222608,4,8.633256
16.200968,5,8.742433
16.206923,5,8.851549
16.745167,5,8.960178
16.036068,5,9.069381
16.185535,5,9.177642
16.255963,5,9.289522
16.860845,5,9.399408
15.735337,5,9.509513
15.657806,5,9.617254
16.203078,5,9.730427
16.388018,5,9.838463
16.23827,5,9.947003
16.256374,5,10.054949
15.727895,5,10.164913
16.489822,5,10.273852
16.096794,5,10.381794
16.365665,5,10.48949
15.859036,5,10.600492
16.002376,5,10.711231
16.070367,5,10.821688
17.060805,5,10.92996
16.058064,5,11.040402
16.084467,5,11.148114
16.889865,5,11.258358
16.592838,5,11.366915
16.43247,5,11.48002
16.382283,5,11.590652
17.266647,5,11.701334
14.35689,5,11.810695
16.686933,5,11.925006
16.949387,5,12.033652
