r,l,t
13.370263,8,1.551222
17.868586,16,1.578344
20.915626,19,1.610591
17.465546,22,1.647619
11.436094,6,1.658803
21.085827,25,1.705489
12.754098,8,1.719706
14.453075,11,1.738716
17.710907,19,1.776129
15.597615,13,1.79942
12.433529,7,1.811925
19.675315,16,1.839687
17.523945,12,1.862164
16.986723,17,1.894403
15.292345,12,1.915114
17.432194,13,1.937459
29.384586,33,1.997814
17.823462,19,2.02938
20.229624,22,2.069622
18.996968,17,2.099023
17.851553,13,2.123163
18.484985,13,2.148717
17.529929,19,2.181425
13.371929,7,2.193843
15.248008,13,2.217788
21.121478,18,2.251297
18.070287,20,2.28502
14.298814,10,2.302419
16.59425,16,2.331406
14.540011,9,2.349213
14.816147,14,2.373003
14.060824,9,2.388681
11.352046,6,2.39996
19.936338,24,2.44534
19.217428,16,2.472817
11.502153,8,2.486882
20.45165,19,2.520861
16.362511,16,2.550121
11.575196,7,2.562861
16.699169,13,2.58512
20.571201,19,2.62153
15.990874,14,2.645892
17.517754,16,2.673292
18.412162,15,2.698833
16.520955,13,2.722683
12.135673,7,2.737192
12.664713,9,2.753537
13.796411,12,2.774372
15.514955,10,2.793226
12.343958,7,2.806415
14.125458,9,2.824203
16.405846,15,2.849802
16.386853,14,2.875257
23.112508,21,2.913588
17.023152,17,2.942465
15.684702,11,2.961727
18.94586,20,3.000103
16.588703,14,3.024509
22.749179,20,3.058137
20.144601,16,3.085484
12.002619,8,3.101057
21.183938,20,3.138086
16.881627,12,3.158808
15.709835,14,3.182705
19.377827,18,3.217267
17.713754,14,3.243303
11.397053,6,3.254307
23.94984,29,3.303332
13.770366,8,3.318792
15.314603,11,3.813335
13.237965,10,4.03611
11.20885,7,4.194183
9.285587,6,4.335476
9.240848,6,4.472078
7.537776,6,4.611141
9.651808,6,4.745413
7.995242,5,4.861159
8.301758,5,4.976093
7.851357,5,5.088173
8.396002,5,5.203952
7.392833,5,5.320477
7.906554,5,5.436769
7.079781,5,5.549021
7.895686,5,5.660669
