#{"t_start": 1652919620.3996925, "env_id": "HopperBulletEnv-v0"}
r,l,t
1367.665843,1000,6.596711
1356.011963,1000,10.062927
1379.147472,1000,13.529142
1256.569502,928,16.756732
1293.099722,1000,20.300107
1334.174837,1000,23.758601
749.979198,519,25.555425
1339.704541,1000,29.020805
1367.676341,1000,32.529658
763.32936,547,34.438402
1285.558524,990,37.833659
1391.564778,1000,41.298226
305.059051,214,42.037217
1371.907721,1000,45.467565
1385.644681,1000,48.937097
1382.27096,1000,52.38232
1385.707196,1000,55.878659
606.6728,451,57.464192
762.697101,559,59.377822
657.524855,482,61.050647
1314.375488,972,64.415963
269.038767,200,65.133338
1324.202854,1000,68.588017
1006.535133,779,71.391135
1339.55827,1000,74.933901
700.629263,504,76.648418
1379.007096,1000,80.159623
293.329574,257,81.100105
1390.05384,1000,84.583107
1363.684143,1000,88.102261
1386.083665,1000,91.596923
1383.180471,1000,95.124091
455.650518,377,96.409741
1354.403801,1000,99.905369
1378.64948,1000,103.36547
1370.824797,1000,106.843869
1392.79636,1000,110.306161
356.491645,238,111.124219
1315.42982,1000,114.567894
1336.140258,1000,118.018302
1321.284767,1000,121.465334
1346.660726,1000,124.922389
1386.292746,1000,128.363019
695.89694,543,130.22756
903.981244,633,132.406881
1346.919608,1000,135.875241
1347.795627,1000,139.410538
1361.615664,1000,142.851148
1304.690056,1000,146.288781
1367.802701,1000,149.769417
1362.895154,1000,153.273397
1324.073209,1000,156.786889
1359.347111,1000,160.234176
443.056731,323,161.353038
1330.627725,1000,164.962755
1380.899729,1000,168.525388
1267.63328,958,171.869787
1354.145989,1000,175.484188
1385.497401,1000,178.972784
1349.070116,1000,182.429857
283.482581,212,183.173679
678.177805,478,184.850236
1054.860291,790,187.626757
575.620127,428,189.341311
1367.278101,1000,193.067294
475.194577,383,194.486872
1093.485569,779,197.363781
1000.040926,720,200.089005
1346.63332,1000,203.919645
557.222824,393,205.280091
1371.845534,1000,208.767636
1359.647003,1000,212.190375
1337.805968,1000,215.777042
1371.950907,1000,219.274481
1371.569633,1000,222.717892
1341.465983,1000,226.123039
1348.959654,1000,229.549881
1354.209403,1000,233.099839
1340.222047,1000,236.774692
1353.716512,1000,240.238161
1350.514345,1000,243.752054
345.595195,280,244.776489
1340.374167,1000,248.550411
641.32259,487,250.394624
1353.592092,1000,254.527219
1354.99292,1000,258.193197
1373.77915,1000,261.909689
1349.315553,1000,265.517664
600.215379,409,266.990171
1363.361755,1000,270.803283
1366.138067,1000,274.457118
883.183976,635,276.712846
707.618993,514,278.564726
1344.58676,1000,282.115439
520.353618,424,283.559156
1357.911027,1000,287.162557
1374.790155,1000,290.764803
720.56484,530,292.65346
1347.778825,1000,296.190764
1373.793062,1000,300.115524
1366.601233,1000,304.224357
1369.747259,1000,308.342652
1341.520685,1000,312.012679
1356.76943,1000,315.50113
444.733,328,316.704752
1335.608916,1000,320.588978
1353.633743,1000,324.358862
1349.554153,1000,327.948307
144.067128,123,328.380604
1358.656789,1000,332.074507
329.219324,252,332.987859
1365.195606,1000,336.59593
1129.965549,810,339.573348
492.57972,382,340.984404
888.773726,631,343.292483
1377.666527,1000,347.022289
1331.462261,1000,350.957129
1359.547923,1000,354.847106
1347.070845,1000,358.470793
1342.508266,1000,362.002714
1344.225694,1000,365.566214
652.077193,486,367.253258
1336.730636,990,370.744466
1324.467395,1000,374.261583
1045.253878,788,377.031951
930.603363,661,379.387864
1337.668399,1000,383.021296
1343.592573,1000,386.548373
1323.459833,991,390.087125
1332.203559,1000,393.612075
285.602904,220,394.339508
1362.945804,1000,397.858287
1229.669967,908,402.006961
1352.752527,1000,405.860267
1349.404978,1000,409.833936
474.172703,396,411.458474
1354.771101,1000,415.331549
1045.465656,791,418.386948
1235.941891,921,421.726649
785.674035,583,423.897411
213.373481,163,424.53255
1340.259173,1000,428.167913
1331.119773,1000,431.934547
725.601783,529,433.807697
621.358951,448,435.388739
1337.483229,1000,438.945801
1336.062898,1000,442.75071
1139.599816,812,445.986215
1339.224188,1000,449.98645
1348.860013,1000,453.614633
582.4381,404,455.07544
1354.057798,1000,458.588841
1379.572041,1000,462.397402
1364.499408,1000,466.139974
1323.522861,1000,469.867438
122.129774,97,470.23556
1188.894442,857,473.553747
867.590906,680,476.143699
1355.674874,1000,479.678473
955.848523,718,482.157274
1372.241982,1000,485.731378
1334.73987,1000,489.344581
1357.321828,1000,492.842414
1367.897581,1000,496.45247
1326.018058,1000,500.548733
1367.922618,1000,504.209635
1319.884043,1000,508.058077
1343.689263,1000,511.941286
1058.507991,813,515.025023
1360.437773,1000,518.827306
1361.372809,1000,522.703755
1376.170239,1000,526.299734
1349.614233,1000,529.874415
1363.19936,1000,533.413032
1355.005878,1000,537.660583
1340.975305,1000,541.672676
564.050557,468,543.503976
1345.661384,1000,547.676958
1344.49272,1000,551.470176
137.650621,103,551.834983
1330.686958,1000,555.589355
1337.573496,1000,559.259984
1340.349697,1000,562.805695
1362.512054,1000,566.364058
226.450923,166,567.029753
1043.274121,799,569.945375
1333.176886,1000,573.927548
270.443378,196,574.704576
1097.373979,793,577.864711
1392.851645,1000,581.646129
1363.64126,1000,585.312157
1353.578247,1000,589.107701
839.743845,651,591.557294
1389.483133,1000,595.12372
1350.101451,1000,598.583293
788.236567,542,600.442749
1374.512507,1000,603.892138
135.537653,100,604.243754
1365.073752,1000,607.703468
1164.649587,900,610.787345
1071.989912,775,613.469307
375.784967,243,614.321972
1398.311078,1000,618.037776
1392.385687,1000,622.129252
724.883615,513,624.270099
1365.634423,1000,628.100362
606.964128,411,629.501897
1364.472994,1000,632.984125
605.427945,478,634.630885
1371.842615,1000,638.369543
1360.397116,1000,642.099115
1362.475577,995,645.804888
1303.243479,1000,649.441685
166.255084,118,649.904003
310.100138,206,650.648341
1343.448555,1000,654.580973
1311.894425,957,658.119115
1326.364704,1000,661.625602
1325.432044,1000,665.158318
1321.200904,1000,668.693819
1323.975094,1000,672.216553
1349.146136,1000,675.713594
1326.649041,1000,679.264343
1335.939392,1000,682.787498
558.008393,439,684.427305
343.849505,259,685.367817
1148.794176,832,688.584269
1384.122247,1000,692.00571
1358.541298,1000,695.500981
1341.703888,1000,699.034947
1337.101735,1000,702.505309
1368.171854,1000,705.937348
1405.036051,1000,709.469397
507.275383,340,710.658358
1346.30005,1000,714.197026
1351.939432,1000,717.655331
487.503463,401,719.055259
1388.659213,1000,722.488401
574.519351,422,723.937357
291.054781,250,724.822472
914.141637,698,727.240501
636.980529,507,729.024719
1371.983239,1000,732.443068
638.184386,472,734.145321
1376.271274,1000,737.57705
1354.303171,1000,741.03828
1308.235853,968,744.397165
1397.159973,1000,748.036046
1367.843906,1000,751.619611
1360.635095,1000,755.104298
1385.079937,1000,758.707039
698.019514,487,760.383189
1338.817745,1000,763.866723
1404.9258,1000,767.454302
1356.313436,1000,770.954848
601.592304,452,772.559457
1284.246596,926,775.802443
620.012318,464,777.37032
1332.179971,1000,780.88054
1353.383353,1000,784.343207
1369.358839,1000,787.863116
1327.709354,1000,791.371289
1307.942707,1000,795.05414
1304.602233,1000,798.544221
488.078563,415,799.991785
1359.158172,1000,803.553357
1346.639311,1000,806.979941
1321.740012,1000,810.423016
1325.389369,1000,813.823998
1334.969786,1000,817.337006
1410.38711,1000,820.815326
1386.617686,1000,824.250146
1351.404776,1000,827.729411
1346.507658,1000,831.195201
1365.5619,1000,834.649993
1356.557533,1000,838.119063
1322.683451,1000,841.569843
1366.100398,1000,845.000616
587.613869,441,846.513797
1336.204367,1000,850.017062
1359.648152,1000,853.482389
251.0384,181,854.116096
1323.226791,1000,857.827192
602.556342,440,859.424066
1354.752094,1000,862.82645
1327.873357,1000,866.325092
1345.258609,1000,869.77728
1378.006695,1000,873.287324
1329.121335,982,876.714489
1323.161244,1000,880.200896
1202.936418,891,883.284047
1375.528926,1000,886.783064
468.947412,355,888.04262
1343.507732,1000,891.530003
1350.804633,1000,894.935869
1339.393324,1000,898.400773
1388.859382,1000,901.841327
1360.384169,1000,905.512979
1364.274161,1000,908.988062
1243.871576,918,912.135725
1336.881218,1000,915.95809
1322.657939,1000,919.55567
752.751757,537,921.494443
653.204248,479,923.235036
1343.963495,1000,926.736805
1311.713055,1000,930.281153
1351.304589,1000,933.745533
656.991556,497,935.215703
1166.134118,882,937.750434
823.672766,582,939.419555
1376.987237,1000,942.393548
832.352954,568,944.059175
888.303268,665,946.008567
1397.146703,1000,949.302494
204.935091,153,949.769615
1331.88077,1000,952.77874
1322.522905,964,955.658379
1364.854901,1000,958.680673
1315.055364,1000,961.68695
526.290249,405,963.048564
541.796868,426,964.479496
1342.161157,1000,967.53038
1364.949995,1000,970.811437
1373.480795,1000,974.022624
1378.623873,1000,976.902262
1344.990856,1000,980.207202
1346.596793,1000,983.549335
457.812892,317,984.626241
1366.108205,1000,988.039524
1354.530168,1000,991.449973
1373.388149,1000,994.824416
1321.324545,1000,997.869231
1369.010485,1000,1000.795833
1088.560959,785,1003.097025
1370.926992,1000,1006.01659
560.613508,389,1007.126829
1370.498009,1000,1010.029518
1364.285989,1000,1012.960932
500.223554,357,1014.003119
1376.514946,1000,1016.893336
1350.337497,1000,1019.775365
398.757651,275,1020.660557
1323.804895,1000,1024.458427
455.729437,332,1025.534315
1346.006213,1000,1028.544841
1313.206124,1000,1031.635139
1358.099099,1000,1034.904546
1359.495865,1000,1038.113013
1368.995597,1000,1041.406044
1147.38379,846,1044.176874
1345.363996,1000,1047.451838
1368.709182,1000,1050.778293
1396.626186,1000,1054.112211
1344.163178,1000,1057.367649
481.550647,372,1058.611043
1324.391144,1000,1061.89405
125.042491,96,1062.237566
1341.53515,1000,1065.502824
1350.922187,1000,1068.780231
149.003742,118,1069.183494
1368.220383,1000,1072.516726
1385.388892,1000,1075.807167
1375.272079,1000,1079.157521
1371.3527,1000,1082.862582
118.37675,90,1083.275378
1363.878513,1000,1087.586436
1325.055293,1000,1091.925129
526.550473,380,1093.553936
1341.583504,1000,1097.826592
1326.02542,1000,1102.147525
1327.834894,1000,1106.466641
1346.386711,1000,1110.830422
166.08739,124,1111.356703
1348.544673,1000,1115.68157
1330.170739,1000,1119.988458
836.801742,630,1122.727913
1371.012185,1000,1127.069161
419.388496,341,1128.536537
1343.042422,1000,1132.894901
1363.588809,1000,1137.204253
1361.088495,1000,1141.489217
1304.572097,940,1145.604587
1340.460712,1000,1149.942391
1337.538532,1000,1154.254762
1374.07605,1000,1158.597398
1378.571752,1000,1162.843106
1389.297908,1000,1167.066269
1041.367574,795,1170.536056
627.87443,462,1172.549812
