#{"t_start": 1652806712.082371, "env_id": "AntBulletEnv-v0"}
r,l,t
51.4086,100,3.153738
49.632703,100,3.466468
50.358906,100,3.676335
59.45706,100,3.882318
53.719442,100,4.098743
44.702247,100,4.307226
65.319799,100,4.518827
49.64607,100,4.739143
47.708774,100,4.953084
49.270908,100,5.166774
51.402209,100,5.377512
51.022264,100,5.590412
41.962822,100,5.807591
41.72649,100,6.017909
43.521441,100,6.227361
55.39126,100,6.431832
53.407458,100,6.644217
55.249966,100,6.856519
47.501136,100,7.069901
45.762272,100,7.278429
49.816942,100,7.492592
58.497141,100,7.700441
45.773965,100,7.913925
47.370639,100,8.122267
55.615061,100,8.342272
51.207411,100,8.554129
61.941684,100,8.763977
50.616512,100,8.974257
62.53284,100,9.180411
32.243188,73,9.337825
48.434046,100,9.54641
51.18824,100,9.760881
45.936085,100,9.975448
48.549814,100,10.193582
41.411037,98,10.400997
51.635447,100,10.613053
49.694261,100,10.827447
45.988802,100,11.045323
56.975054,100,11.259378
52.986397,100,11.478833
51.780426,100,11.695113
47.153912,100,11.906461
51.377626,100,12.117303
52.588596,100,12.330038
46.833234,100,12.548437
55.948445,100,12.759828
47.188075,100,12.973121
58.577952,100,13.185593
48.101565,100,13.404073
61.027287,100,13.614526
54.914956,100,13.826691
42.0857,100,14.039865
48.297175,100,14.2601
53.251589,100,14.469953
52.553016,100,14.680649
30.734691,76,14.842064
46.76802,100,15.055819
55.12646,100,15.26852
54.244637,100,15.477077
54.25318,100,15.686041
48.9632,100,15.89824
49.263134,100,16.111048
6.141665,20,16.153596
52.040905,100,16.366191
50.457948,100,16.58063
61.249681,100,16.792686
61.888232,100,17.003586
52.10619,100,17.214988
49.982032,100,17.428291
47.070281,100,17.64319
47.075711,100,17.851044
45.379096,100,18.057878
45.425745,100,18.278951
47.646903,100,18.491924
41.650817,100,18.706466
14.113531,47,18.808749
19.797232,50,18.918173
56.328324,100,19.123602
51.584037,100,19.336598
55.264715,100,19.552604
48.56504,100,19.766751
59.697505,100,19.984525
44.729943,100,20.200554
19.346706,55,20.32377
5.775214,20,20.368343
53.615014,100,20.586694
45.109601,100,20.803545
48.701851,100,21.016956
52.140254,100,21.237294
46.719897,100,21.453335
51.26841,100,21.66608
56.375381,100,21.883579
41.712507,100,22.106835
46.381408,100,22.317594
49.497722,100,22.540267
45.623053,100,22.750197
43.204068,100,22.972421
45.688451,100,23.193729
53.471944,100,23.41006
51.119842,100,23.632821
52.054605,100,23.857568
47.65564,100,24.066405
46.418235,100,24.27269
29.804625,66,27.594634
57.743892,100,29.909208
47.822588,100,32.20981
45.660802,100,34.509935
53.266125,100,36.815909
40.735063,100,39.118273
41.224231,100,41.419444
42.750859,100,43.71494
45.81382,100,46.000614
45.362546,100,48.299543
50.076606,100,50.61419
57.297881,100,52.896268
48.282375,100,55.188529
46.994924,94,57.342918
42.444571,100,59.64679
58.285441,100,61.937825
37.100591,100,64.239783
53.601746,100,66.528885
5.192887,23,67.051909
7.994175,27,67.670686
51.570192,100,69.963976
56.819479,100,72.272486
39.491642,100,74.565004
7.784492,21,75.049916
31.934103,70,76.654977
45.758656,100,78.94395
4.376988,20,79.401176
31.603341,100,81.708752
45.981137,100,84.008656
30.390886,95,86.180904
41.517994,100,88.481995
62.321703,100,90.782118
47.289589,100,93.070395
54.853162,100,95.367496
4.353038,21,95.848588
41.14225,100,98.135351
44.145269,100,100.416168
34.368726,100,102.702125
37.091942,100,104.986379
48.184608,100,107.283978
51.041094,100,109.561242
29.215657,100,111.855389
45.757998,100,114.139526
29.62132,100,116.425814
33.89163,100,118.707418
36.364838,100,120.995585
43.282409,100,123.27817
19.916187,100,125.574499
57.835387,100,127.864945
32.245661,100,130.172755
55.850045,100,132.446807
27.285605,100,134.734868
42.116168,100,137.132819
50.016157,100,139.403626
36.006155,100,141.698373
47.929463,100,143.985675
36.372076,83,145.891244
33.136744,81,147.734068
41.462027,100,150.021062
29.753323,78,151.806576
42.680322,100,154.086616
41.796418,100,156.353132
39.313386,100,158.631335
40.0493,100,160.917049
36.872583,100,163.209424
47.950642,100,165.486226
42.443586,100,167.77561
38.320084,100,170.048542
48.069622,100,172.335793
51.851551,100,174.62223
42.953098,100,176.892262
65.148478,100,179.171971
45.323814,100,181.464076
