r,l,t
17.370845,6,1.942071
19.529106,11,1.958327
25.051097,29,1.999032
19.428594,13,2.017244
19.980396,10,2.032378
17.172018,6,2.041696
16.668355,7,2.051676
16.927795,7,2.064052
19.520631,9,2.078614
15.481342,8,2.091148
25.829607,23,2.123149
18.943408,8,2.134571
22.456865,15,2.159201
20.678219,15,2.181177
22.889386,17,2.205023
19.867518,26,2.241626
18.211066,7,2.252034
19.995529,10,2.267324
21.785016,10,2.28365
14.925903,5,2.292278
17.820039,8,2.305635
26.047589,16,2.328836
18.799806,12,2.348474
18.283211,6,2.359189
14.508962,6,2.367826
19.637908,8,2.380606
20.019781,8,2.394292
18.846309,8,2.406163
20.402468,10,2.422056
20.475418,15,2.446707
17.812139,10,2.462413
19.399796,9,2.475736
19.937807,9,2.490226
17.870359,12,2.511091
16.946553,12,2.532761
19.097866,6,2.547828
14.82505,8,2.56922
18.648688,8,2.583857
20.570071,9,2.599652
19.758176,9,2.614605
17.989049,10,2.631111
22.637478,12,2.650304
19.198744,7,2.662471
18.715495,12,2.681467
20.455783,18,2.710168
20.429564,10,2.726005
18.506012,12,2.74324
19.884047,10,2.758461
16.191285,8,2.769905
18.776672,7,2.780867
19.783749,11,2.796744
17.731159,16,2.81872
19.903989,9,2.832478
20.845498,16,2.857622
19.220195,9,2.870166
19.260926,8,2.882308
21.333384,10,2.898107
22.024885,9,2.912334
22.448514,17,2.937295
17.463833,9,2.949775
22.698551,10,2.965093
31.419932,26,3.009488
17.213728,10,3.026546
15.577955,6,3.036981
18.620569,7,3.049182
25.402284,17,3.086769
18.978496,10,3.114182
19.991107,8,3.127461
18.394156,7,3.138739
16.345053,8,3.150942
18.952068,17,3.178034
20.976153,9,3.191917
20.856848,13,3.21283
24.189748,15,3.245207
18.03949,6,3.255621
18.734778,10,3.272365
10.041632,15,3.297046
20.863867,10,3.324258
21.212275,9,3.35621
19.024183,7,3.38681
22.226042,10,3.415627
17.933749,16,3.451014
24.582318,28,3.494464
21.574119,10,3.510144
23.429429,12,3.529315
22.39037,15,3.557751
23.990402,27,3.598775
12.38833,12,4.067403
37.632578,62,5.592082
15.200566,5,5.707616
16.256137,5,5.822776
16.715002,5,5.936586
15.834203,5,6.051237
13.067786,4,6.143797
15.78875,5,6.252832
16.313743,5,6.362432
16.149518,5,6.499903
16.113061,5,6.650456
16.128479,5,6.770642
15.203222,5,6.883517
16.336808,5,6.99885
15.790644,5,7.10856
15.401554,5,7.218598
16.108133,5,7.332397
16.104994,5,7.450682
16.523045,5,7.574276
15.229055,5,7.688308
16.346122,5,7.801886
16.638201,5,7.936988
16.715832,5,8.05211
15.7307,5,8.167953
16.379731,5,8.281229
16.186938,5,8.414469
17.182672,5,8.537702
15.842219,5,8.661362
15.507326,5,8.775474
16.260777,5,8.888041
16.144149,5,8.998435
17.250037,5,9.107932
17.319319,5,9.222703
16.871638,5,9.340151
17.180271,5,9.46327
13.832971,4,9.55557
17.118302,5,9.679095
16.33006,5,9.792415
16.082823,5,9.903656
15.982437,5,10.013345
16.348961,5,10.126354
16.488389,5,10.245124
16.684491,5,10.359473
13.76617,4,10.46792
13.460813,4,10.569433
13.630151,4,10.667052
13.310585,4,10.758431
13.967564,4,10.848289
11.258563,4,10.939051
16.38095,5,11.081534
16.205409,5,11.201707
16.14988,5,11.313982
16.48831,5,11.428179
13.659011,4,11.530713
13.159848,4,11.640707
13.77559,4,11.752086
13.524323,4,11.867947
16.639157,5,12.012125
16.723082,5,12.136274
16.299351,5,12.25857
15.711103,5,12.385116
16.762324,5,12.513357
16.981191,5,12.636542
16.271855,5,12.748188
16.55721,5,12.860097
17.176279,5,12.976204
17.053322,5,13.097837
13.678362,4,13.189383
13.550734,4,13.27675
16.370108,5,13.390864
18.001748,5,13.614437
16.389662,5,13.725086
16.878542,5,13.837722
16.770998,5,13.954298
18.054887,5,14.064268
16.617131,5,14.176252
18.513164,5,14.289065
17.040567,5,14.405096
