#{"t_start": 1652892748.6314065, "env_id": "AntBulletEnv-v0"}
r,l,t
692.43242,1000,6.628968
674.012171,1000,10.648403
492.126402,1000,14.710132
516.294917,1000,18.796232
682.090814,1000,22.858692
536.389771,1000,26.807247
604.533724,1000,30.848519
534.114001,1000,34.962108
459.135051,1000,39.036557
470.487672,1000,43.084935
533.662027,1000,47.144247
575.711441,1000,51.210853
622.963292,1000,55.247706
484.210779,1000,59.330648
534.245248,1000,63.409518
681.150087,1000,67.455601
728.384802,1000,71.502113
471.176698,1000,75.577684
628.201827,1000,79.625931
569.050513,1000,83.718923
769.686596,1000,87.829348
651.67766,1000,92.044606
652.013728,1000,96.791625
750.180546,1000,100.801302
577.057243,1000,104.899652
755.776028,1000,108.93047
759.573431,1000,112.979495
804.191031,1000,117.043421
531.918294,1000,121.101281
456.089404,1000,125.148155
697.356246,1000,129.255806
659.493125,1000,133.304207
636.146789,1000,137.333059
524.884734,1000,141.377719
496.966709,1000,145.473368
691.233655,1000,149.462479
649.913772,1000,153.497157
807.465457,1000,157.518072
396.400717,1000,161.617354
516.113096,1000,165.660976
645.784678,1000,169.739766
790.437744,1000,173.790212
565.67037,1000,177.807216
741.92737,1000,181.847834
602.764651,1000,185.920613
453.498632,1000,189.973143
692.747401,1000,194.040758
647.584875,1000,198.064228
662.165721,1000,202.072636
638.194672,1000,206.114727
683.918878,1000,210.12296
732.106745,1000,214.087693
498.807596,1000,218.186115
586.653718,1000,222.205117
607.437623,1000,226.195657
537.764455,1000,230.241448
546.852155,1000,234.32521
687.287939,1000,238.459034
905.286449,1000,242.537998
401.841447,1000,246.61176
497.028087,1000,250.691583
527.940269,1000,254.772789
465.061378,1000,258.852601
667.247753,1000,263.020916
728.326834,1000,267.066644
585.886751,1000,271.092592
495.759943,1000,275.150502
520.77462,1000,279.219223
486.80952,1000,283.306109
726.18004,1000,287.371658
446.061216,1000,291.423081
507.492707,1000,295.482327
637.625913,1000,299.474792
516.031375,1000,303.565691
636.102435,1000,307.596418
694.318874,1000,311.589657
530.825415,1000,315.638747
526.166754,1000,319.69819
478.450689,1000,323.802937
758.484557,1000,327.848811
663.454638,1000,331.919253
619.190719,1000,336.013587
698.568165,1000,340.056738
388.017075,1000,344.147568
508.97115,1000,348.172284
600.099488,1000,352.217258
515.393392,1000,356.236321
690.454714,1000,360.239753
615.704081,1000,364.274414
493.930632,1000,368.330436
443.216624,1000,372.42173
654.722198,1000,376.482571
587.910872,1000,380.542866
547.984337,1000,384.619937
581.890962,1000,388.700338
240.26938,310,389.936251
367.988925,1000,394.01321
404.633851,1000,398.088445
639.257727,1000,402.127201
718.066854,1000,406.136947
574.26851,1000,410.209681
735.066396,1000,414.259702
713.186168,1000,418.317192
824.856409,1000,422.33072
652.591153,1000,426.403323
678.805168,1000,430.43862
561.309949,1000,434.466299
740.26761,1000,438.505709
556.782725,1000,442.478479
733.794461,1000,446.499895
616.221564,1000,450.500986
442.484966,1000,454.573674
470.014069,1000,458.675473
645.787823,1000,462.739664
588.287328,1000,466.822968
739.732264,1000,470.761596
489.822019,1000,474.878774
516.091222,1000,478.994817
710.482432,1000,482.998053
741.603556,1000,487.030314
624.999018,1000,491.042708
683.050424,1000,495.139412
624.805615,1000,499.161291
533.583243,1000,503.232231
633.475689,1000,507.306491
581.45328,1000,511.363984
769.073099,1000,515.406894
533.910317,1000,519.472493
610.917827,1000,523.478956
525.569866,1000,527.543628
655.520481,1000,531.588255
501.67907,1000,535.645009
856.635703,1000,539.67386
639.441335,1000,543.733336
621.341051,1000,547.76985
567.731347,1000,551.80782
638.623326,1000,555.880594
634.931282,1000,559.886219
540.955793,1000,563.933494
542.824177,1000,568.042856
509.838362,1000,572.136018
550.575603,1000,576.216395
588.517283,1000,580.294214
608.928365,1000,584.305064
559.031914,1000,588.374472
489.038807,1000,592.454247
569.81633,1000,596.496789
668.891497,1000,600.542067
643.575345,1000,604.592578
661.863713,1000,608.626847
763.08834,1000,612.666893
423.271143,1000,616.724639
456.601587,1000,620.787963
702.918159,1000,624.807564
618.75124,1000,628.869745
719.245341,1000,632.943408
488.214362,1000,637.04248
576.532321,1000,641.065312
508.51054,1000,645.121072
640.877107,1000,649.132077
589.236271,1000,653.185242
645.044966,1000,657.256031
671.170586,1000,661.298355
517.870005,1000,665.394085
664.719663,1000,669.457877
517.64568,1000,673.537169
684.294108,1000,677.65525
651.312405,1000,681.661702
524.193686,1000,685.722535
623.923458,1000,689.719629
353.998972,1000,693.838051
577.83433,1000,697.899688
701.227734,1000,701.924419
690.438637,1000,705.97795
608.014754,1000,710.030595
812.890502,1000,714.093084
455.632648,1000,718.153607
692.317769,1000,722.134814
455.180921,1000,726.142081
678.091138,1000,732.083379
673.106837,1000,738.872025
655.172399,1000,745.544567
796.616978,1000,752.206273
639.082944,1000,758.731719
558.544215,1000,765.350027
683.281139,1000,771.973115
396.982781,1000,778.703478
725.832207,1000,785.542052
740.636771,1000,792.17742
470.282345,1000,798.837629
653.975262,1000,805.555763
541.816312,1000,812.247642
457.59074,1000,819.056377
526.285215,1000,825.63269
780.940242,1000,832.252792
658.235091,1000,838.654719
755.378416,1000,845.264639
676.366952,1000,852.120998
487.026158,1000,858.800853
452.249727,1000,865.516056
811.557749,1000,872.018535
686.920456,1000,878.775108
606.315257,1000,885.536238
757.641143,1000,892.227981
646.076919,1000,898.804893
511.423792,1000,905.567625
696.446753,1000,912.340081
601.324877,1000,919.04296
648.920283,1000,925.58089
573.272591,1000,932.11326
461.754091,1000,938.97596
771.09208,1000,945.678769
528.037155,1000,952.36798
825.915562,1000,958.954636
599.701122,1000,965.777266
446.948684,1000,972.53904
691.162598,1000,979.148724
589.565479,1000,985.853425
717.759775,1000,992.554551
532.916745,1000,999.217832
640.65241,1000,1005.965006
417.697058,1000,1012.683683
781.95453,1000,1019.449262
671.698725,1000,1026.031646
646.55247,1000,1032.706376
683.869819,1000,1039.45902
669.262766,1000,1046.14867
678.888386,1000,1052.838148
652.069495,1000,1059.518615
495.519812,1000,1066.185669
548.360292,1000,1072.93699
713.254972,1000,1079.574322
755.410077,1000,1086.27908
589.915171,1000,1092.960959
765.346125,1000,1099.555804
767.280822,1000,1106.339402
626.844516,1000,1113.042683
443.849184,1000,1119.804822
660.353736,1000,1126.429121
473.545403,1000,1133.055739
745.941355,1000,1139.68389
713.275223,1000,1146.431716
427.162139,1000,1153.092752
624.715992,1000,1159.720061
619.494346,1000,1166.341217
633.382023,1000,1173.103511
706.258932,1000,1179.817073
548.710344,1000,1186.572662
628.2399,1000,1193.199511
644.789419,1000,1200.004393
498.757666,1000,1206.703294
812.805751,1000,1213.439148
752.018932,1000,1220.161573
582.442985,1000,1226.736737
732.91179,1000,1233.328107
802.020256,1000,1240.158851
797.800812,1000,1246.887202
801.334923,1000,1253.61465
789.921501,1000,1260.247048
491.009409,1000,1266.839946
782.632181,1000,1273.553905
697.96341,1000,1280.236996
587.265563,1000,1287.010412
730.122043,1000,1293.602862
657.392763,1000,1300.211935
682.581632,1000,1306.917577
625.758339,1000,1313.622191
618.855948,1000,1320.379903
859.895299,1000,1327.070676
612.343724,1000,1333.697477
658.909752,1000,1340.390326
698.141844,1000,1347.166799
783.064827,1000,1353.802657
699.364803,1000,1360.348439
579.105855,1000,1367.04033
534.048324,1000,1373.782222
634.670924,1000,1380.430839
550.404072,1000,1387.15022
443.12046,1000,1393.865575
749.705362,1000,1400.544518
618.195082,1000,1407.27889
691.512424,1000,1413.905815
511.034756,1000,1420.626674
675.30068,1000,1427.208879
660.249894,1000,1433.981214
535.469033,1000,1440.703232
362.644171,483,1443.869736
533.974291,1000,1450.571641
798.30036,1000,1457.273455
667.71573,1000,1463.745115
525.804309,1000,1470.320791
517.62752,1000,1476.849209
483.724789,1000,1483.315247
623.551072,1000,1489.228136
634.692946,1000,1495.609516
703.604407,1000,1502.35089
811.616019,1000,1509.059498
644.440254,1000,1515.805043
403.718715,1000,1522.593844
767.909612,1000,1529.211503
598.475022,1000,1535.932609
704.945432,1000,1542.641423
430.119247,1000,1549.334953
670.959503,1000,1555.95139
240.162392,348,1558.30277
722.489742,1000,1564.766011
561.480128,1000,1571.434636
773.919586,1000,1578.169166
601.806708,1000,1584.79459
580.098276,1000,1591.603427
572.058372,1000,1598.135459
684.754172,1000,1604.878582
563.159654,1000,1611.530995
579.80732,1000,1618.350209
699.561806,1000,1624.988227
613.132945,1000,1631.43066
598.130372,1000,1638.151797
440.769452,1000,1644.859676
628.985186,1000,1651.463871
723.473461,1000,1658.259024
589.767037,1000,1664.675229
658.156063,1000,1671.547997
752.873316,1000,1678.304684
557.265995,1000,1684.972651
375.319174,1000,1691.593402
699.420815,1000,1698.092195
606.7629,1000,1704.683
760.505506,1000,1711.36482
650.255159,1000,1718.107021
665.687049,1000,1724.773935
455.546041,1000,1731.369375
651.702013,1000,1738.140374
730.007008,1000,1744.626326
761.743665,1000,1751.355781
774.929174,1000,1758.019496
619.056772,1000,1764.490361
711.716314,1000,1771.284112
613.784602,1000,1778.076262
450.66816,1000,1784.762904
517.703267,1000,1791.515364
679.250895,1000,1798.018647
561.305114,1000,1804.74951
496.744508,1000,1811.462838
589.777739,1000,1818.195337
765.223239,1000,1824.912179
700.190678,1000,1831.435868
520.617419,1000,1838.295688
428.294249,1000,1844.964385
530.730044,1000,1851.733352
500.823329,1000,1858.53461
680.782139,1000,1864.927626
674.626245,1000,1871.680356
602.414485,1000,1878.571962
625.44459,1000,1885.125179
623.965558,1000,1891.799968
677.383584,1000,1898.460583
601.748433,1000,1905.059894
621.331312,1000,1911.746889
752.647801,1000,1918.459139
756.549791,1000,1925.094468
693.110143,1000,1931.72334
674.654402,1000,1938.545809
418.187794,1000,1945.175862
690.134965,1000,1951.958822
569.24181,1000,1958.720141
626.832401,1000,1965.275039
685.044383,1000,1972.120862
691.656506,1000,1978.777778
485.8055,1000,1985.483417
453.174168,1000,1992.239248
492.214137,1000,1998.701613
555.801432,1000,2005.187931
610.440526,1000,2011.853142
662.273943,1000,2018.574021
628.906661,1000,2025.345212
617.735554,1000,2031.833721
623.931446,1000,2038.501455
605.926671,1000,2044.986449
512.05857,1000,2051.892285
629.966544,1000,2058.561192
