r,l,t
15.211004,11,1.7761
15.628615,11,1.798393
19.115402,14,1.827513
15.236634,10,1.846829
14.452621,13,1.872086
16.876648,13,1.899975
15.867807,14,1.925969
20.057155,17,1.955512
12.366733,8,1.970977
13.83814,14,1.997581
16.954306,17,2.027345
18.796966,17,2.05596
18.139535,13,2.080405
14.881915,11,2.102306
19.532249,16,2.129637
19.655037,20,2.163107
21.355703,22,2.204952
18.549739,18,2.236425
13.521214,8,2.251381
13.636911,10,2.269144
13.668416,12,2.291936
27.305953,25,2.338956
18.547495,15,2.365355
12.222482,8,2.379927
15.458475,11,2.402481
17.71599,13,2.42743
21.484673,24,2.468259
14.484333,17,2.496835
14.641718,11,2.518258
15.611917,11,2.539839
13.714237,10,2.5573
21.504847,20,2.591314
16.127896,13,2.616254
17.965351,23,2.678482
16.596636,14,2.712939
19.233285,18,2.752304
13.915281,9,2.772461
20.553882,21,2.816892
14.581895,10,2.849387
15.169502,14,2.898441
13.642522,9,2.932012
14.897848,13,2.957208
20.240965,17,2.987942
16.684041,14,3.013506
14.697707,11,3.035717
15.654068,11,3.057109
19.029808,16,3.085645
14.533053,10,3.103232
22.107942,22,3.144053
23.648603,27,3.201795
19.697267,18,3.268904
19.105828,21,3.32621
14.985201,11,3.355133
17.147785,15,3.386404
20.202375,17,3.418902
13.572959,12,3.442538
16.997167,17,3.487554
22.843133,24,3.52961
14.748823,10,3.547216
14.834951,16,3.57455
13.310109,10,3.593513
12.600851,7,3.606709
14.167293,11,3.626696
15.409837,12,3.647409
13.37885,8,3.662478
20.246679,18,3.695978
17.658792,15,3.721823
19.420704,20,3.755819
18.141525,15,4.273304
12.205791,11,4.524624
17.674086,17,4.908763
12.853785,10,5.132391
9.413502,7,5.299857
8.429784,8,5.481339
11.215452,10,5.704868
7.489857,5,5.818052
9.371396,6,5.959094
8.499591,5,6.07587
8.526488,5,6.191471
7.662906,5,6.305378
7.46133,5,6.425136
7.957596,5,6.542783
8.321072,5,6.661412
8.416179,5,6.778894
7.687373,5,6.89282
7.596876,5,7.004656
8.139852,5,7.122417
7.980416,5,7.235853
8.641992,5,7.383419
8.243854,5,7.51101
9.675337,6,7.652799
9.686544,6,7.786261
9.441162,5,7.902068
10.178789,6,8.040643
7.839169,5,8.157279
8.933274,5,8.279498
9.576152,5,8.415574
10.402618,6,8.557629
11.245626,6,8.69329
9.404602,5,8.806772
10.332538,5,8.921599
9.476003,5,9.03809
10.642014,6,9.196778
10.352739,5,9.31549
9.496252,5,9.432684
9.591086,5,9.545541
10.225922,5,9.659148
9.364862,5,9.777915
9.948944,5,9.896267
10.388656,5,10.010293
9.949203,5,10.122035
9.737823,5,10.233691
10.323502,5,10.446615
9.56657,5,10.563383
10.264237,5,10.679452
10.138291,5,10.798595
9.76388,5,10.921161
9.965276,5,11.045261
12.24703,6,11.181938
9.882153,5,11.296978
9.749888,5,11.411535
10.426213,5,11.530832
10.195777,5,11.655991
12.055861,6,11.800522
11.300209,6,11.938067
9.945135,5,12.050617
12.640793,6,12.18508
9.639958,5,12.307239
11.796207,6,12.44632
11.895543,6,12.582088
10.085099,5,12.696372
9.58939,5,12.811535
10.008334,5,12.941238
10.730587,5,13.061912
11.773817,6,13.203531
11.351743,6,13.350369
9.66844,5,13.528058
9.939105,5,13.667358
11.958345,6,13.804527
11.728209,6,13.940056
11.526596,6,14.07439
11.21343,6,14.225298
11.546218,6,14.363708
12.071953,6,14.503063
11.603599,6,14.646708
10.601635,6,14.8506
11.05766,6,15.0211
11.033621,6,15.161138
11.576111,6,15.313376
10.900706,6,15.456286
11.733779,6,15.596773
11.215014,6,15.734052
12.069095,6,15.878174
10.661979,6,16.015914
12.392083,7,16.174252
10.391105,6,16.309674
10.625994,6,16.445806
10.396016,6,16.584097
11.166799,6,16.720836
10.375992,6,16.855211
11.165197,6,16.99196
12.162276,7,17.149373
11.023353,6,17.282968
11.209284,6,17.420037
12.04936,7,17.583067
10.926833,6,17.716048
11.896182,7,17.874647
11.00339,6,18.009095
10.669541,6,18.143459
12.823199,7,18.299932
12.969618,7,18.456334
11.299127,6,18.590302
11.465524,6,18.725231
12.519878,7,18.884668
11.185053,6,19.0214
12.437633,7,19.181587
11.109493,6,19.318301
11.337367,6,19.45259
11.013098,6,19.586998
11.948704,6,19.72215
12.772808,7,19.88141
13.155376,7,20.042918
11.682477,7,20.19907
12.087625,7,20.355365
12.595973,7,20.511513
13.060938,7,20.669607
11.589994,6,20.803414
11.743098,7,20.96083
12.474972,7,21.11898
12.452142,7,21.274723
12.543924,7,21.432121
12.586226,7,21.589111
12.353134,7,21.748661
12.602273,8,21.932916
12.177298,7,22.090606
12.846317,7,22.246792
12.873936,7,22.413199
12.583151,7,22.573884
12.258585,7,22.731645
12.48162,7,22.888136
12.938473,8,23.069066
12.007903,7,23.226109
12.563386,8,23.409292
12.222004,7,23.565764
12.6541,7,23.720965
12.715215,7,23.877099
12.329283,7,24.035523
13.908461,9,24.237214
13.791377,8,24.413687
11.579302,16,24.771437
13.760662,8,24.953663
15.226219,19,25.380325
15.657709,10,25.624164
20.638677,22,26.152502
21.656979,24,26.73314
24.297535,24,27.312032
24.500586,26,27.920444
26.492509,31,28.612017
25.441944,29,29.263093
34.328384,32,29.986273
25.640113,23,30.509414
32.087925,28,31.135975
35.00568,35,31.919878
25.594391,24,32.459551
36.70851,33,33.201885
28.53524,26,33.781092
24.046245,20,34.233173
31.416486,27,34.839816
30.050877,25,35.397889
26.045718,21,35.869971
39.549292,31,36.580057
26.807472,23,37.103939
35.232215,27,37.710253
33.140241,26,38.297467
44.94124,38,39.143851
27.264797,23,39.660396
33.231145,28,40.286823
28.681391,24,40.823785
28.459741,25,41.386773
30.138844,27,41.997267
34.559033,33,42.736898
27.20632,23,43.248751
33.174197,29,43.894512
33.815283,29,44.553351
62.244299,51,45.694173
28.650089,23,46.206672
38.735614,35,46.995753
66.411952,52,48.159537
37.940932,36,48.980734
54.093875,46,50.014453
39.907073,38,50.866004
30.269695,32,51.583813
59.334966,54,52.794182
69.67389,66,54.275819
53.976815,53,55.462224
41.425038,51,56.607993
93.993015,92,58.667538
41.351146,38,59.518847
52.915593,48,60.603982
32.996108,32,61.317892
31.396208,29,61.96951
34.87743,31,62.664148
46.923136,39,63.53483
43.366887,39,64.414157
38.603908,35,65.205116
35.436684,31,65.897079
29.656739,29,66.541315
42.967538,36,67.355566
32.318239,30,68.02684
61.811314,54,69.240505
67.975523,58,70.534913
42.695185,41,71.450511
61.877098,52,72.62219
38.926127,33,73.362889
24.774065,26,73.95433
50.598146,45,74.961876
60.087336,60,76.319094
68.242131,66,77.800935
69.680264,66,79.284749
84.622242,82,81.131903
84.360232,99,83.358125
60.32611,63,84.781445
60.312067,100,87.023296
77.347186,80,88.823236
26.331231,54,90.037011
54.546871,50,91.162175
62.781277,56,92.412603
93.460326,92,94.487373
56.639493,47,95.556456
86.731785,91,97.586218
64.669193,51,98.722779
28.783854,56,99.978132
72.252381,55,101.212292
108.944518,100,103.457924
61.465661,47,104.51051
93.584941,87,106.454492
77.462266,63,107.86178
86.616034,70,109.431286
85.528729,72,111.054703
58.254015,46,112.090385
88.696025,69,113.638867
73.0237,57,114.93063
99.387119,100,117.181322
59.350196,98,119.388162
76.658885,59,120.71257
61.773645,49,121.814835
103.861819,100,124.05827
51.798583,87,125.998623
89.1339,77,127.725492
81.792793,74,129.387607
63.275106,54,130.604965
83.599491,69,132.159113
83.80735,71,133.758856
42.392783,77,135.486957
81.073448,70,137.052926
51.703641,95,139.187733
66.48912,94,141.295865
78.011659,67,142.803463
91.614902,80,144.604092
96.953701,85,146.512256
74.962686,62,147.90123
59.194203,80,149.706002
73.842074,64,151.152492
110.930514,94,153.270178
18.149609,46,154.306063
79.357495,70,155.88476
68.419897,83,157.761188
95.46454,100,159.999593
37.562984,44,160.983518
100.051465,83,162.836226
53.318883,68,164.363588
67.349076,62,165.758644
72.952043,57,167.039005
82.536915,71,168.648379
88.351827,74,170.314427
99.427755,100,172.566896
97.238732,89,174.563931
60.729604,56,175.823958
75.331297,66,177.310071
91.874534,80,179.118903
69.230569,61,180.493974
75.372591,65,181.95506
53.700377,100,184.204067
103.072825,90,186.237424
74.828378,66,187.715341
65.67101,57,189.001485
68.655981,58,190.302276
109.137384,100,192.547746
58.571225,52,193.725244
91.960481,83,195.5954
74.114347,67,197.106676
107.066453,100,199.359657
30.678764,58,200.664108
62.298636,55,201.89809
79.526378,70,203.476289
81.008533,69,205.040039
79.761002,67,206.544376
71.973315,100,210.047959
44.029297,96,212.19987
66.222559,100,214.451489
97.673945,78,216.197249
96.528142,86,218.127944
110.807556,100,220.379271
73.470524,59,221.715921
67.263341,54,222.939478
68.794201,53,224.128633
113.298875,100,226.377136
81.66385,66,227.859748
69.587577,56,229.128863
