#{"t_start": 1652653588.8981855, "env_id": "HopperBulletEnv-v0"}
r,l,t
337.480474,161,2.928871
377.804267,182,3.441717
331.493876,156,3.882089
306.835583,149,4.306048
354.254744,172,4.783147
329.219874,146,5.199102
301.838904,147,5.617179
256.307617,122,5.963317
344.170064,161,6.419325
275.252496,130,6.780749
329.935252,162,7.241436
326.459567,153,7.671498
319.996245,152,8.097009
358.28488,171,8.58202
317.32056,153,9.023091
353.701906,164,9.491371
331.497113,160,9.94603
368.264411,173,10.436936
360.080411,168,10.915797
331.179779,151,11.352521
341.282113,162,11.803348
274.276179,133,12.17941
277.699824,131,12.545388
313.914518,147,12.95864
299.839248,142,13.363226
342.573619,165,13.839846
285.000396,138,14.239432
336.619371,152,14.669606
273.65488,132,15.050356
321.42257,152,15.479937
272.395361,135,15.858331
316.561664,153,16.290251
345.44991,165,16.761919
391.197581,189,17.289892
334.914067,159,17.734023
331.507832,153,18.174538
366.361065,181,18.688613
351.998532,165,19.15786
324.897247,153,19.59091
315.948628,153,20.029403
287.831768,140,20.426004
270.097152,133,20.800981
319.488232,153,21.232577
322.467876,151,21.659898
316.817846,154,22.09554
351.405829,170,22.584749
325.538804,161,23.047173
352.721122,164,23.516635
332.746307,146,23.928394
322.071421,159,24.386923
286.415269,137,24.776739
338.250001,161,25.236189
347.442829,159,25.676371
353.186163,167,26.146504
182.699069,91,26.415018
335.962237,161,26.955905
310.218204,151,27.392875
348.349212,166,27.868236
353.643385,167,28.347626
317.032326,152,28.771366
386.279438,191,29.303824
354.686748,169,29.779745
322.238746,151,30.201013
350.988187,166,30.677728
359.539693,172,31.179726
363.240863,179,31.687434
345.415718,163,32.150677
261.824558,132,32.529935
357.118154,165,32.994389
353.381093,169,33.473368
333.484929,162,33.937204
327.505484,153,34.380142
279.481184,136,34.773005
409.797151,188,35.30888
358.052645,176,35.816206
362.387399,178,36.312153
339.281733,157,36.760637
333.364925,158,37.198412
315.535792,148,37.627953
325.223182,156,38.065049
336.373735,161,38.52459
351.318824,167,38.992293
335.267176,156,39.437523
336.564616,163,39.905346
