r,l,t
21.700215,10,2.887196
20.337594,17,2.928668
13.906305,16,2.953971
21.185998,15,2.973606
15.32791,10,2.987236
18.106741,9,2.999919
18.451342,7,3.010905
20.589726,10,3.024063
22.003281,12,3.041776
20.263846,19,3.065998
21.383493,19,3.089614
19.241105,10,3.102287
21.1054,9,3.114406
17.752856,15,3.136297
16.970996,7,3.146
19.063093,13,3.162311
18.873323,7,3.171792
19.707643,15,3.193773
14.797886,9,3.20569
17.75238,8,3.216465
19.034923,19,3.242602
19.285968,13,3.259307
20.911215,12,3.274693
21.505142,11,3.288951
22.350088,13,3.307197
23.873507,18,3.33169
20.898294,10,3.345061
15.476741,6,3.353137
17.543219,6,3.361422
19.82247,9,3.374694
19.903428,20,3.401607
18.882936,7,3.411436
20.078806,8,3.422288
21.250495,10,3.436949
20.091828,19,3.463022
18.320342,9,3.474705
19.783598,10,3.488348
23.313006,18,3.514214
19.050812,7,3.524127
20.314471,11,3.538586
21.221526,9,3.55086
18.852039,8,3.562973
20.286186,13,3.581043
17.454767,10,3.594052
21.4062,11,3.610492
19.885973,9,3.622221
19.181139,7,3.631494
20.997861,9,3.643133
20.724362,14,3.662824
24.94707,21,3.691162
18.487184,14,3.709015
19.590444,8,3.719411
25.15494,16,3.74172
20.86722,12,3.757873
17.832319,10,3.771664
19.536507,10,3.785002
26.355696,17,3.808548
16.215251,11,3.824398
19.731409,7,3.833729
20.598401,12,3.848984
18.624146,8,3.859829
18.430939,10,3.874459
17.219617,10,3.889014
24.968847,15,3.908402
19.218602,7,3.918002
17.835581,8,3.929831
22.314752,14,3.949848
16.306135,9,3.962078
20.878155,15,3.983281
12.917479,13,3.999783
17.589742,13,4.016332
16.847693,17,4.037448
21.022254,7,4.047139
17.703772,6,4.057278
17.392749,7,4.066881
17.769826,8,4.079174
17.634313,10,4.092775
36.328382,39,4.143445
18.577735,6,4.151621
20.562235,12,4.167612
19.04806,12,4.184913
24.299327,13,4.204216
23.194026,10,4.217535
22.645719,9,4.229327
21.481874,10,4.24307
19.512438,8,4.254524
15.879212,8,5.653367
15.111012,16,5.999947
13.039286,9,6.193684
15.117415,6,6.32177
16.071272,6,6.451259
14.286311,5,6.558057
14.792685,5,6.666668
15.993495,5,6.772022
15.964654,5,6.880225
16.133994,5,6.987882
16.201068,5,7.096244
15.623581,5,7.207833
16.053773,5,7.31396
15.285099,5,7.420351
15.318648,5,7.531943
16.155962,5,7.640922
13.659807,5,7.746842
16.516166,5,7.855294
16.269894,5,7.963717
15.595501,5,8.070715
10.309517,4,8.155361
15.066973,5,8.261396
12.465223,4,8.348103
15.193273,5,8.455002
16.845762,5,8.560794
15.794594,5,8.667014
16.054872,5,8.774853
17.394914,5,8.883429
15.427321,5,8.989114
14.722425,5,9.095287
16.080514,5,9.205089
15.456897,5,9.311115
16.054147,5,9.41946
15.9727,5,9.524645
16.704413,5,9.637725
16.450682,5,9.743778
16.125376,5,9.850199
16.182734,5,9.956286
16.51978,5,10.064197
16.053941,5,10.170067
15.726842,5,10.27939
16.89368,5,10.386935
16.627621,5,10.494932
17.19658,5,10.599962
18.143961,5,10.705959
16.190952,5,10.815937
18.643981,5,10.923958
18.634447,5,11.030698
17.634988,5,11.137103
14.60113,5,11.24356
18.48038,5,11.352046
18.151669,5,11.456918
17.959113,5,11.56438
18.882026,5,11.671001
17.488458,5,11.779808
