#{"t_start": 1652777409.5451596, "env_id": "HopperBulletEnv-v0"}
r,l,t
16.582135,7,3.014391
19.585411,10,3.03792
18.970424,11,3.065473
25.215977,16,3.105371
18.683905,6,3.121756
20.905935,13,3.154141
20.919838,13,3.186229
19.701726,22,3.239173
18.420378,10,3.264295
20.565041,19,3.305718
19.056026,8,3.326685
23.725818,10,3.3531
19.296749,8,3.372227
23.388008,15,3.406786
17.469376,16,3.444119
20.923706,10,3.469214
18.43737,8,3.48917
16.949507,12,3.519995
22.120407,16,3.556776
19.208194,9,3.580288
19.381587,7,3.598953
23.574712,13,3.629415
19.580089,8,3.647752
20.181376,14,3.681081
18.798333,11,3.706318
20.949882,16,3.743268
18.253329,9,3.763693
20.971542,9,3.784003
20.136782,14,3.817379
21.004307,11,3.845497
18.784474,7,3.864661
19.315907,13,3.89427
17.961799,12,3.92237
17.203188,15,3.958496
21.437173,16,3.997056
22.230674,19,4.041048
19.159209,15,4.077952
20.213461,11,4.103594
17.318356,6,4.119921
19.890965,9,4.141222
19.854701,21,4.192367
17.176489,10,4.216035
24.048071,13,4.246931
11.807541,13,4.276333
24.995505,19,4.318766
14.514682,13,4.351164
24.294811,19,4.398641
17.285915,7,4.414218
24.543765,14,4.447776
21.988961,14,4.479024
23.957735,14,4.515134
17.859263,7,4.5316
19.726271,7,4.550738
13.633032,20,4.59854
17.77681,10,4.621574
19.866916,9,4.641973
20.977915,8,4.66058
26.488413,21,4.710164
17.256579,11,4.735346
20.765663,12,4.765157
21.165942,15,4.799404
28.227801,19,4.842462
21.588152,13,4.873841
17.957497,8,4.892046
19.495869,9,4.914944
16.566104,14,4.946177
17.416038,8,4.967603
16.843893,12,4.995348
23.186565,14,5.027503
16.142336,8,5.04811
24.59997,12,5.076011
20.167973,8,5.096372
18.612863,11,5.122185
14.870623,7,5.140646
18.454714,30,5.210867
19.414595,7,5.228112
17.94331,16,5.265736
23.647991,12,5.295366
20.624643,10,5.318962
19.335348,18,5.362279
21.340536,12,5.391785
17.068082,9,6.376469
20.127235,10,6.742293
16.506585,6,6.954149
17.413014,5,7.12833
16.07661,5,7.317912
15.394298,5,7.5062
12.809656,4,7.645447
