#{"t_start": 1652301922.6047285, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
15.33409,11,1.631373
18.802131,14,1.656187
12.323164,8,1.670788
19.808947,18,1.701552
17.175457,16,1.730575
12.690893,8,1.746335
15.732499,15,1.773238
17.33861,11,1.792543
17.545108,13,1.816433
17.698727,14,1.842303
12.781895,10,1.860373
15.277714,12,1.881653
15.85036,11,1.902686
17.861303,16,1.932712
16.684431,12,1.954332
16.166329,14,1.979477
13.513399,10,1.999153
19.256786,18,2.032892
19.16435,17,2.063366
19.218549,18,2.094709
11.374991,7,2.108117
14.117478,10,2.127896
18.093212,14,2.154684
12.9347,12,2.176131
12.401965,9,2.193897
19.691556,16,2.223819
16.309324,15,2.251748
17.171074,17,2.281985
13.875355,13,2.306211
15.928629,16,2.335682
12.432018,8,2.3506
14.145548,13,2.373662
17.478342,17,2.404873
17.909772,15,2.432659
12.907228,10,2.450729
17.105703,16,2.47884
14.124762,14,2.504696
14.941704,10,2.523814
15.9668,11,2.546077
17.59407,14,2.571937
15.995818,10,2.591163
16.977839,17,2.622348
12.469235,10,2.640384
26.796503,26,2.686348
13.439241,10,2.705779
17.163108,17,2.737211
14.799277,11,2.757398
19.766414,18,2.788366
14.486288,10,2.80758
18.085723,19,2.842265
13.093557,8,2.857104
13.067611,11,2.877308
16.130691,16,2.906867
12.333527,10,2.926114
17.60902,12,2.947568
17.550998,12,2.968872
17.229185,17,3.001691
15.237393,13,3.025218
15.030005,11,3.045145
16.852409,15,3.072123
18.498545,14,3.099391
17.955126,19,3.134661
15.451798,15,3.161031
16.016818,14,3.186075
17.075503,16,3.216692
21.066464,20,3.251955
20.072405,20,3.286711
21.131944,22,3.324827
18.416923,20,3.362902
17.735651,18,3.394171
15.881521,12,3.415565
12.12739,8,3.429946
15.08273,14,4.767987
10.841075,6,4.901858
11.073945,8,5.081906
10.600273,7,5.238045
8.816457,6,5.374545
7.732054,5,5.48748
7.410102,5,5.60217
7.414532,5,5.716547
7.145483,5,5.830094
7.503589,5,5.943209
7.194018,5,6.054613
7.746726,5,6.166582
7.338964,5,6.281179
7.53008,5,6.393126
7.503274,5,6.50539
