#{"t_start": 1648245090.356147, "env_id": "HopperBulletEnv-v0"}
r,l,t
2.297123,3,0.980136
6.056162,3,1.003563
1.318348,3,1.032335
2.512723,3,1.054641
2.060509,3,1.077015
3.713997,3,1.101545
6.200356,3,1.124395
-0.886728,3,1.146542
2.07516,3,1.173005
0.243066,3,1.19537
2.182238,3,1.383517
6.619882,3,1.408901
-0.636782,3,1.431826
4.18128,3,1.455435
2.330014,3,1.48273
1.227339,3,1.50607
2.161485,3,1.532103
0.602893,3,1.555427
1.924378,3,1.579088
2.680065,3,1.603973
3.531093,3,1.626151
5.499674,3,1.65078
3.958042,3,1.674028
1.539208,3,1.69916
2.792575,3,1.722606
3.153595,3,1.745178
8.041503,3,1.767812
2.472459,3,1.790148
9.226784,3,1.812777
2.792915,3,1.836382
7.19271,3,1.863002
1.680783,3,1.886424
2.080699,3,1.915083
2.020878,3,1.941052
6.966563,3,1.965383
4.206662,3,1.989523
0.841236,3,2.016085
2.529625,3,2.039255
3.155164,3,2.060521
9.053288,3,2.083033
3.128164,3,2.105606
2.160733,3,2.129133
4.113822,3,2.154449
3.982541,3,2.178455
1.20765,3,2.202749
3.838174,3,2.225116
-0.174474,3,2.249185
8.179602,3,2.273421
5.59585,3,2.297595
2.979206,3,2.32208
3.490406,3,2.349409
2.363591,3,2.373236
1.739962,3,2.396218
3.060725,3,2.422409
1.188529,3,2.446337
3.988715,3,2.469842
1.972769,3,2.493263
2.263846,3,2.516632
2.760147,3,2.53858
5.069716,3,2.562858
4.157492,3,2.586214
-0.595114,3,2.607042
1.49889,3,2.632083
1.987935,3,2.656291
4.74071,3,2.683465
0.90749,3,2.708528
3.72303,3,2.732106
4.825522,3,2.755347
3.612103,3,2.778992
2.14474,3,2.802827
2.228849,3,2.828531
4.060994,3,2.849777
1.51898,3,2.875439
1.706383,3,2.899202
1.512985,3,2.926047
7.029209,3,2.949588
3.727395,3,2.972945
1.205672,3,2.996511
7.334825,3,3.01991
3.302664,3,3.043229
2.449093,3,3.069689
5.437528,3,3.096012
7.392815,3,3.119036
8.343498,3,3.14269
2.355953,3,3.169321
3.838297,3,3.197706
3.201738,3,3.218814
6.591075,3,3.242619
