#{"t_start": 1648245090.3586414, "env_id": "HopperBulletEnv-v0"}
r,l,t
4.241447,3,0.981818
3.169378,3,1.005212
1.778557,3,1.034181
3.441918,3,1.056983
1.767941,3,1.078426
2.628394,3,1.103226
5.674963,3,1.12602
6.539079,3,1.149267
0.830873,3,1.174338
3.918227,3,1.196975
6.680154,3,1.384962
3.767498,3,1.411342
-0.362481,3,1.433424
1.620886,3,1.457011
1.087417,3,1.484616
4.045676,3,1.507767
8.501766,3,1.534709
2.70751,3,1.557165
3.300843,3,1.580491
0.613213,3,1.605545
3.809294,3,1.62815
1.576223,3,1.652413
5.152696,3,1.675557
7.580893,3,1.700847
2.84648,3,1.724221
3.127783,3,1.748101
2.390042,3,1.769271
2.799053,3,1.791574
2.311516,3,1.814527
1.605733,3,1.83852
1.190709,3,1.864553
3.276349,3,1.888011
5.80302,3,1.916946
2.4319,3,1.942679
-0.597664,3,1.967383
-0.188132,3,1.991344
1.292173,3,2.017537
2.356284,3,2.040576
9.250108,3,2.062018
0.074414,3,2.085073
3.697065,3,2.10714
7.351471,3,2.130562
6.249775,3,2.156046
2.590463,3,2.180264
2.577636,3,2.20428
2.293596,3,2.226514
1.404226,3,2.250928
3.286197,3,2.27495
5.903169,3,2.299736
4.48602,3,2.323634
4.394195,3,2.350993
7.105335,3,2.374713
4.488284,3,2.397833
2.133103,3,2.424504
-0.076905,3,2.447852
1.881261,3,2.471271
1.576267,3,2.494752
5.040181,3,2.518244
4.739977,3,2.540247
5.979014,3,2.564366
7.361488,3,2.58769
5.790697,3,2.61016
3.975841,3,2.633669
7.283839,3,2.657641
5.703939,3,2.684972
1.439959,3,2.710066
4.989366,3,2.734054
5.193381,3,2.756734
4.248994,3,2.780621
0.740146,3,2.804286
6.745306,3,2.830292
0.252942,3,2.851969
1.571113,3,2.87703
4.865812,3,2.900793
0.412366,3,2.92759
2.272583,3,2.951365
3.99849,3,2.974654
2.696006,3,2.998121
3.645034,3,3.021515
4.749837,3,3.044961
-0.617379,3,3.072143
3.654375,3,3.097832
2.92306,3,3.120543
1.896727,3,3.144208
2.566281,3,3.170833
6.513805,3,3.199513
1.890917,3,3.220133
8.298827,3,3.244055
