r,l,t
27.811293,30,1.617825
14.347886,10,1.634998
12.830412,8,1.648864
19.088512,18,1.678658
16.059579,12,1.700011
15.42737,12,1.72124
14.898659,10,1.738852
14.119251,21,1.774484
14.983931,10,1.79257
17.030358,17,1.822094
16.917786,17,1.851196
14.892341,11,1.870687
12.834289,8,1.885679
14.021892,11,1.905525
14.026773,10,1.92311
15.996346,12,1.944003
17.551035,14,1.969066
16.15909,12,1.99045
17.863027,15,2.016138
15.352067,12,2.037046
14.188793,10,2.055313
23.424716,20,2.090595
14.6618,9,2.106714
15.342585,18,2.138051
13.449253,8,2.153055
19.021252,14,2.178822
21.572746,26,2.223676
14.753781,10,2.241502
16.251382,11,2.261738
13.549695,10,2.280024
17.823774,13,2.302532
14.429562,11,2.321959
13.166011,11,2.341941
15.887918,12,2.363545
16.256476,14,2.387889
21.848043,19,2.421053
12.689103,8,2.436076
23.442342,25,2.47929
14.571941,9,2.495607
19.963547,22,2.533113
14.164253,10,2.551817
20.10194,17,2.581726
14.766779,13,2.604364
14.943746,10,2.621575
15.346783,12,2.642571
24.077509,23,2.682185
21.026463,18,2.713127
16.471976,12,2.734209
15.54488,12,2.755914
14.78475,12,2.777534
17.786744,18,2.808592
17.363482,16,2.836377
16.15299,14,2.861343
13.923382,11,2.881456
28.10136,36,2.942524
14.456254,11,2.961832
16.748396,14,2.986767
17.562511,15,3.01344
16.790552,14,3.038222
16.508497,15,3.064244
11.841926,8,3.079488
13.863383,13,3.102333
14.119155,10,3.120375
20.876402,19,3.153399
15.392983,12,3.17507
14.510406,10,3.193275
14.488729,10,3.210923
19.29533,17,3.241478
18.563199,14,3.266956
15.937172,16,3.295575
21.489853,22,3.812609
12.087454,11,4.052517
10.519585,7,4.207965
7.845775,5,4.318065
7.289551,5,4.428354
6.938531,5,4.540528
7.481014,5,4.654978
8.004884,5,4.767054
6.890537,5,4.877809
7.373231,5,4.988096
8.512469,5,5.099984
7.849919,5,5.21193
8.931304,5,5.324037
8.261985,5,5.43424
9.848392,6,5.569735
8.348376,5,5.679275
9.251642,6,5.811195
10.116438,6,5.943121
8.860562,5,6.056491
8.608153,5,6.166122
8.380405,5,6.276222
10.048433,6,6.408888
10.959826,6,6.544474
9.26299,5,6.655017
12.059784,7,6.808419
10.538356,7,6.963183
10.494352,6,7.097672
10.196978,6,7.23157
11.792304,7,7.386694
12.005213,7,7.541948
11.42711,6,7.675227
13.805639,7,7.827901
11.69147,6,7.959146
11.948715,6,8.091412
11.313706,6,8.225322
11.906957,6,8.361921
11.863942,6,8.494378
11.565626,6,8.627751
11.6893,6,8.763827
11.925676,6,8.898119
12.099341,6,9.035009
10.341407,5,9.146855
11.755932,6,9.285103
12.399298,6,9.417616
11.645343,6,9.641723
12.312643,6,9.773964
12.397467,6,9.909086
12.772198,6,10.042957
12.151088,6,10.17538
12.114107,6,10.308584
11.956001,6,10.442917
12.363612,6,10.576247
11.856851,6,10.707929
11.603125,6,10.841547
11.882859,6,10.979582
12.15849,6,11.112761
12.041563,6,11.245122
11.668264,6,11.385424
12.119741,6,11.521785
12.374715,6,11.653818
12.291924,6,11.785778
12.401592,6,11.919047
12.26295,6,12.056116
12.721323,6,12.191448
12.450917,6,12.325233
12.29608,6,12.457773
10.430088,5,12.569789
12.56591,6,12.701057
12.308544,6,12.834579
12.837762,6,12.966981
12.570248,6,13.09985
11.643759,6,13.233069
12.225986,6,13.366618
12.418898,6,13.499114
11.69986,6,13.63853
12.499431,6,13.770396
12.411924,6,13.907042
11.821912,6,14.039153
11.579179,6,14.175676
11.660276,6,14.307895
11.806703,6,14.44493
11.811017,6,14.578538
11.755346,6,14.711503
11.926596,6,14.843541
11.612006,6,14.976461
11.708022,6,15.109012
12.095295,6,15.244269
11.913295,6,15.378276
12.128978,6,15.513634
11.560886,6,15.649189
12.164484,6,15.781326
11.748532,6,15.916501
12.213891,6,16.049057
11.894371,6,16.181587
11.375604,6,16.315616
11.676078,6,16.447242
10.023701,5,16.5591
11.392156,6,16.693031
11.11677,6,16.826449
11.988934,6,16.958521
11.367862,6,17.089672
11.898715,6,17.224867
12.028449,6,17.358619
11.259147,6,17.491332
12.132888,6,17.625205
11.941419,6,17.762699
12.057854,6,17.896635
11.758599,6,18.028167
11.705829,6,18.160428
11.535939,6,18.294158
11.958709,6,18.429387
11.767805,6,18.562596
11.464295,6,18.694075
11.345783,6,18.827718
11.994996,6,18.964303
11.736045,6,19.098624
11.867927,6,19.233512
11.721394,6,19.365083
11.589213,6,19.498098
12.007409,6,19.631441
11.857511,6,19.762777
11.983919,6,19.898493
12.074026,6,20.036851
12.910569,7,20.195656
13.040268,7,20.351647
12.11533,6,20.48506
12.960762,7,20.640939
11.162387,6,20.773405
11.699551,6,20.909098
11.778451,6,21.044698
12.868801,7,21.200508
12.158506,6,21.334774
13.32448,7,21.490278
13.069012,7,21.645605
13.178625,7,21.800725
13.263103,7,21.956042
12.570306,7,22.110591
12.752243,7,22.263913
13.42029,7,22.423983
13.289261,8,22.603703
13.103466,7,22.758622
12.922232,7,22.918045
13.231194,7,23.073855
12.938737,7,23.228629
12.872694,7,23.382303
13.200694,7,23.53661
12.94082,7,23.69315
13.100547,7,23.854942
12.48457,7,24.010758
13.895589,8,24.187693
12.948197,7,24.342082
14.879286,8,24.518132
13.874132,8,24.694294
12.513539,7,24.851782
14.200345,8,25.032338
14.781427,9,25.23148
12.631086,7,25.388735
14.524047,9,25.594246
15.145912,11,25.842111
13.476577,8,26.020507
14.03074,9,26.223446
13.256258,8,26.400787
68.908612,67,27.881845
51.578659,66,29.334616
21.537639,21,29.79636
59.184269,50,30.901608
22.20437,20,31.347918
22.012062,21,31.81386
19.606224,17,32.18414
21.093042,17,32.56393
34.165008,32,33.273278
21.462244,22,33.756828
