r,l,t
17.554063,8,1.560714
23.187021,17,1.582689
15.746958,6,1.590938
17.018609,8,1.601488
19.727363,19,1.627745
17.420587,8,1.640365
19.004774,8,1.651022
17.622301,6,1.659253
20.014233,17,1.682637
19.049736,9,1.696357
16.604541,13,1.713249
21.563894,10,1.72636
18.588274,10,1.740506
19.316967,20,1.768215
15.707284,10,1.782126
18.770418,7,1.791625
20.105672,8,1.802463
19.761989,10,1.817113
20.800177,8,1.829504
17.422889,15,1.849109
17.562123,7,1.858916
19.034021,8,1.871119
18.286512,14,1.890882
21.604006,9,1.902835
16.188616,8,1.915352
19.190993,8,1.926357
19.002394,9,1.938221
24.363402,25,1.969455
28.819332,15,1.990332
22.149633,9,2.004114
22.386472,14,2.022286
18.203683,7,2.031666
19.966669,9,2.044393
18.636113,8,2.05621
21.236562,10,2.071133
20.069225,11,2.085806
23.256944,16,2.109401
25.895796,21,2.136225
20.195765,13,2.153282
22.392091,8,2.164726
19.212872,15,2.186036
23.236387,14,2.205634
22.94735,16,2.226341
12.852803,8,2.236881
20.81541,9,2.249591
21.818106,10,2.263732
22.870897,11,2.279399
25.547389,19,2.303893
17.38096,11,2.319458
17.780751,7,2.329152
25.690449,18,2.353557
22.381766,16,2.373877
19.280792,7,2.38358
19.985683,8,2.395264
16.926522,7,2.406056
18.972195,10,2.419341
20.586733,8,2.430393
18.03581,8,2.442154
19.616996,8,2.45322
21.772222,16,2.47386
19.529619,7,2.483626
17.500182,14,2.503096
19.056588,6,2.512036
21.407949,10,2.525476
18.483007,9,2.538837
15.7273,14,2.557121
18.015075,6,2.565416
27.028072,21,2.592391
20.111846,8,2.603337
21.766335,20,2.631078
19.665218,11,2.645839
24.27565,20,2.671374
20.58123,10,2.685396
18.72815,7,2.695325
15.54741,13,2.713506
17.329005,8,2.72442
16.320475,8,2.736678
16.927827,16,2.757109
20.1202,10,2.770316
24.357851,10,2.783655
20.261416,7,2.793536
19.208646,12,2.810378
17.21005,6,2.819931
26.965685,18,2.845103
24.080325,14,2.864892
20.950145,8,2.87621
20.526427,8,2.888132
23.60605,16,2.911918
22.069129,15,3.542717
15.577474,7,3.701286
16.802651,8,3.875946
17.456835,9,4.06961
5.946959,10,4.348282
12.656004,8,4.60622
16.855361,6,4.821162
13.209644,5,4.969402
15.296934,5,5.083938
16.161351,5,5.193596
16.196651,5,5.305505
14.269724,5,5.418526
15.102584,5,5.526242
15.860853,5,5.634029
15.636692,5,5.740273
16.354961,5,5.847065
16.072564,5,5.956266
15.78674,5,6.06662
14.668067,5,6.176654
16.147787,5,6.283423
16.027267,5,6.393265
16.79081,5,6.499305
16.073704,5,6.605573
16.334558,5,6.71285
16.811139,5,6.823488
17.493707,5,6.932045
16.890799,5,7.038718
15.567276,5,7.146549
16.470838,5,7.259014
16.145858,5,7.368658
17.158632,5,7.477591
17.002571,5,7.589615
17.423688,5,7.700429
17.306392,5,7.808311
17.071099,5,7.914968
18.080946,5,8.024128
17.078722,5,8.132969
16.761422,5,8.239047
16.760478,5,8.353802
17.334679,5,8.460151
17.569886,5,8.569878
17.61465,5,8.676954
19.081499,5,8.785549
18.730804,5,8.893542
19.413569,5,9.005356
19.733659,5,9.11573
18.917618,5,9.225109
17.174383,5,9.333229
19.49816,5,9.444304
18.542299,5,9.549938
19.305701,5,9.658901
19.866689,5,9.766147
19.15152,5,9.876617
18.6668,5,9.985022
19.055346,5,10.095613
19.192646,5,10.20233
19.48773,5,10.311674
19.053356,5,10.418651
18.48988,5,10.525282
18.514515,5,10.631586
19.507389,5,10.740715
19.595999,5,10.848797
19.108146,5,10.957414
19.288388,5,11.064744
19.814562,5,11.175664
19.777764,5,11.283625
18.8193,5,11.393669
19.371002,5,11.500652
19.052998,5,11.609463
19.431201,5,11.717696
18.614452,5,11.829168
19.523563,5,11.937326
19.189436,5,12.055435
19.484399,5,12.271785
19.461025,5,12.379315
19.134909,5,12.488329
19.070175,5,12.598119
18.132479,5,12.70597
18.641838,5,12.812679
18.535302,5,12.919551
19.077655,5,13.029007
17.474295,5,13.135742
15.630107,5,13.243812
