r,l,t
53.504852,100,1.807867
46.225101,100,2.094836
64.238018,100,2.29423
50.778475,100,2.494714
50.703415,100,2.694638
54.999245,100,2.89344
53.494395,100,3.092551
43.413774,100,3.294655
49.074627,100,3.496028
45.015324,100,3.695501
56.584652,100,3.893692
52.418277,100,4.093033
58.420786,100,4.294461
10.110783,40,4.37467
45.655128,100,4.574646
6.62563,20,4.613326
46.341249,100,4.814736
62.387287,100,5.013376
38.639021,100,5.214974
61.926395,100,5.415563
52.719542,100,5.614328
47.221477,100,5.812451
47.938743,100,6.014361
47.124184,100,6.216211
66.069921,100,6.415155
55.690921,100,6.613895
48.724387,100,6.814518
46.818706,100,7.016073
68.035783,100,7.215339
52.169456,100,7.418133
44.442942,100,7.619053
52.12367,100,7.818134
48.544658,100,8.018901
55.846016,100,8.217762
48.61466,100,8.418218
56.458743,100,8.619019
49.147188,100,8.819267
65.5304,100,9.015113
44.144994,100,9.21777
60.908835,100,9.418214
44.794625,100,9.622208
46.018262,100,9.823535
38.550339,100,10.023825
55.389207,100,10.224418
51.496049,100,10.424711
53.978522,100,10.624559
43.217673,100,10.828331
45.110916,100,11.029674
38.366075,90,11.21205
57.663009,100,11.412615
54.650558,100,11.609572
64.42718,100,11.808428
55.149617,100,12.010328
45.480994,100,12.210267
49.496474,100,12.41329
47.994114,100,12.613918
54.326636,100,12.814837
48.297978,100,13.017821
49.074547,100,13.218506
44.106383,100,13.422486
39.190599,100,13.624595
55.176917,100,13.823956
40.764723,100,14.022966
49.302093,100,14.22672
45.920703,100,14.429155
49.041792,100,14.631412
61.367107,100,14.829321
46.069445,100,15.030703
53.865006,100,15.23145
45.291585,100,15.435386
51.071564,100,15.636966
62.362783,100,15.836442
51.088197,100,16.038713
66.517469,100,16.237016
64.781903,100,16.436612
36.488714,100,16.634546
52.114885,100,16.8373
42.987642,100,17.03769
55.041896,100,17.239353
51.097406,100,17.440133
57.00015,100,17.642399
49.376015,100,17.841706
12.080609,45,17.931279
42.949507,100,18.132902
76.18215,100,18.331531
42.802914,100,18.535352
66.411174,100,18.733943
44.819013,100,18.937111
41.41618,100,19.140428
45.912158,100,19.343746
60.908312,100,19.544681
48.803187,100,19.745348
49.139119,100,19.948334
48.339741,100,20.150062
56.570171,100,20.34976
44.092225,100,20.549887
48.572525,100,20.753674
48.163442,100,20.956559
50.354022,100,21.15875
6.775793,21,21.199766
49.677979,100,21.401978
62.507586,100,21.601466
47.103304,100,23.249624
52.73587,100,25.522169
54.932737,100,27.798561
47.153435,100,30.073381
62.408395,100,32.346749
53.855689,100,34.618524
67.68436,100,36.891493
52.137253,100,39.160063
48.117952,100,41.444067
23.377501,61,42.836174
50.805964,100,45.12256
51.382978,100,47.39818
41.899375,100,49.672943
16.901716,36,50.48755
37.632657,100,52.772866
5.664248,20,53.235971
41.711133,100,55.527946
35.711257,100,57.813686
37.582948,100,60.10879
