#{"t_start": 1648549859.2735157, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
25.013921,23,1.572985
13.829384,13,1.595068
25.353715,23,1.633284
18.781431,15,1.658895
17.039465,16,1.686369
16.182018,13,1.708552
18.937367,18,1.738953
16.656311,18,1.76907
13.555741,8,1.783414
13.552133,9,1.799194
13.088393,9,1.814828
18.788821,18,1.845401
17.310281,13,1.867712
13.757856,10,1.885087
14.137903,8,1.899076
17.503931,13,1.921069
21.089605,19,1.953204
16.704558,15,1.978695
14.369964,9,1.994615
18.284498,16,2.021647
15.280983,12,2.042563
16.163877,14,2.066441
14.198401,9,2.082098
11.046757,6,2.092884
14.995793,12,2.114139
14.88046,12,2.135244
24.407331,22,2.172164
18.165981,14,2.195925
16.088491,14,2.219887
16.700531,14,2.24435
17.60515,15,2.270534
15.4272,16,2.306522
22.571869,21,2.342318
17.514935,17,2.371309
14.866535,11,2.3905
19.863794,18,2.420854
15.900624,10,2.438401
18.492037,19,2.470555
13.375869,12,2.491357
13.893228,11,2.510236
14.895479,10,2.528
23.318565,24,2.571537
16.414699,13,2.593769
25.771425,27,2.639428
15.385129,12,2.660318
20.481263,23,2.698992
17.313181,14,2.722757
18.663937,14,2.755851
14.49922,11,2.775227
11.760942,8,2.789578
12.757099,10,2.807103
14.385034,11,2.82621
17.759834,15,2.851931
15.720436,11,2.872887
14.030792,10,2.890316
16.718221,14,2.915018
17.519303,15,2.941177
19.41475,17,2.970743
19.268532,19,3.00296
12.445796,10,3.020339
13.994041,13,3.042881
16.459747,14,3.069129
16.276048,14,3.092904
28.301768,29,3.141281
13.58281,12,3.161862
20.00154,16,3.190285
14.400388,13,3.212634
21.955806,19,3.245265
20.525927,17,3.274496
12.193408,9,3.866725
13.239333,10,4.085599
14.430908,16,4.439665
11.419461,10,4.659426
9.610971,8,4.835492
8.203357,6,4.968303
12.69037,12,5.236862
10.566961,6,5.368926
8.860912,5,5.480881
8.475273,5,5.592478
8.018163,5,5.707873
7.981905,5,5.824704
8.101765,5,5.936805
7.507932,5,6.053288
8.128991,5,6.16786
7.211769,5,6.278765
7.29516,5,6.393824
8.364837,5,6.506358
8.417598,5,6.6171
8.116583,5,6.735638
8.825906,5,6.846606
9.281904,5,6.958282
8.507194,5,7.06984
8.894416,5,7.18364
8.237849,5,7.29617
8.041965,5,7.408201
8.585717,5,7.522377
8.619058,5,7.632351
9.200885,5,7.742673
9.787401,5,7.853092
9.291849,5,7.964083
9.762024,5,8.073525
9.25859,5,8.183274
9.536513,5,8.294649
9.756361,5,8.405194
9.171419,5,8.51555
9.936216,5,8.626356
9.921773,5,8.738648
9.346096,5,8.849962
9.582484,5,8.961817
8.928577,5,9.072849
8.900425,5,9.18603
9.512886,5,9.298514
9.548502,5,9.40972
11.857665,6,9.652756
8.693636,5,9.762579
9.837611,5,9.875211
11.161637,6,10.008435
9.297741,5,10.119634
8.78087,5,10.230889
9.398919,5,10.340295
10.005809,5,10.455881
9.82825,5,10.569658
9.465054,5,10.678885
9.065424,5,10.790711
10.41277,6,10.923492
9.174238,5,11.034306
10.295076,5,11.148901
9.316284,5,11.258857
11.672913,6,11.39226
9.512566,5,11.50285
10.01164,5,11.611936
9.210083,5,11.727797
8.859797,5,11.839542
11.378267,6,11.972303
8.670985,5,12.085021
8.683214,5,12.195365
11.443535,6,12.329874
8.638672,5,12.443353
9.016887,5,12.556988
10.894809,6,12.689231
8.895052,5,12.801123
11.203852,6,12.933525
9.669266,5,13.047783
9.313493,5,13.15819
10.698148,6,13.291636
9.593506,5,13.401853
9.834769,5,13.514979
10.34371,6,13.647624
