#{"t_start": 1649547011.6703942, "env_id": "HopperBulletEnv-v0"}
r,l,t
17.472481,14,1.601086
27.769554,16,1.622004
23.586079,14,1.640275
19.821857,10,1.653703
17.326566,14,1.672679
16.927367,9,1.684962
15.833368,8,1.696656
21.186871,10,1.710227
16.026403,16,1.732357
23.682118,16,1.753382
17.969501,9,1.765415
15.796406,9,1.77758
20.976771,8,1.78874
20.91075,13,1.80647
18.554234,8,1.818129
17.908697,7,1.827857
20.294899,10,1.842422
25.870529,18,1.865829
20.592184,10,1.879246
18.641309,9,1.891362
21.819288,12,1.907931
19.86748,7,1.917665
18.734724,9,1.930821
18.813381,13,1.947932
18.820048,7,1.958858
16.849658,14,1.977299
19.866334,10,1.990899
17.936648,6,1.999428
19.279431,9,2.012294
26.038255,24,2.044665
22.87303,18,2.06821
20.344581,9,2.080463
14.021379,12,2.097154
19.077736,16,2.11897
23.277035,11,2.133639
17.879701,13,2.150662
23.684284,12,2.167654
18.409544,7,2.17721
18.506097,11,2.192785
20.270193,8,2.204065
22.631054,12,2.221094
20.378882,13,2.23823
19.391642,7,2.247968
16.078803,24,2.278694
16.503035,7,2.288703
22.295923,10,2.302825
18.670004,10,2.317413
18.156344,7,2.327173
18.318646,10,2.341822
20.842382,13,2.35909
21.772334,9,2.371556
21.026875,11,2.386282
19.767746,9,2.399268
24.966545,18,2.423668
17.29633,10,2.437723
18.222254,8,2.448695
26.93882,19,2.474418
20.955045,11,2.490179
19.091403,7,2.499964
15.28792,9,2.512302
17.655414,6,2.520993
35.114011,30,2.561032
17.964603,8,2.571918
22.353142,14,2.590236
18.390035,11,2.605619
29.150573,26,2.640743
18.823043,9,2.653267
19.088449,10,2.666738
15.185989,17,2.689708
21.624082,10,2.704201
21.05262,11,2.719275
18.291312,15,2.738988
22.200551,18,2.763812
13.971619,13,2.781843
18.261064,14,2.800456
19.960046,14,2.819001
15.161145,8,2.830112
21.026248,26,2.865965
23.343775,12,2.881979
23.605793,17,2.904409
16.256654,10,2.918881
22.712535,18,2.943846
23.326453,21,3.729288
20.117515,7,3.879752
18.576498,6,4.011183
17.793091,6,4.139215
14.646651,5,4.246732
12.236885,4,4.334271
12.975328,4,4.422553
16.295417,5,4.531733
12.495048,4,4.616676
16.053942,5,4.72507
15.19423,5,4.833434
16.056695,5,4.939816
15.947204,5,5.048401
16.148845,5,5.157446
16.49935,5,5.265867
15.915305,5,5.374466
15.98123,5,5.483275
14.894924,5,5.590495
15.481564,5,5.699358
14.472692,5,5.807546
15.592647,5,5.918092
16.11242,5,6.025841
16.084786,5,6.1358
16.495619,5,6.244294
15.754615,5,6.35236
16.54451,5,6.460866
16.099145,5,6.570938
15.74576,5,6.678705
16.109743,5,6.786003
15.326723,5,6.893617
16.213334,5,7.001373
16.630276,5,7.108522
16.128259,5,7.215413
17.161327,5,7.322988
17.435375,5,7.432237
16.993934,5,7.542289
16.734659,5,7.649009
16.87663,5,7.757524
18.519361,5,7.86838
17.447737,5,7.97593
18.663607,5,8.083865
19.188854,5,8.192844
17.616566,5,8.30194
18.243846,5,8.410505
18.48179,5,8.519392
18.233015,5,8.625712
18.526929,5,8.733471
18.496686,5,8.840464
19.186366,5,8.948102
18.862296,5,9.060735
18.61274,5,9.169623
18.554306,5,9.278994
18.846335,5,9.3863
17.505281,5,9.501222
17.887942,5,9.612455
18.552207,5,9.723325
17.669441,5,9.830124
19.226669,5,9.938654
18.35984,5,10.046907
18.799867,5,10.154462
17.721472,5,10.26224
18.548281,5,10.370156
19.35514,5,10.479225
18.227321,5,10.588059
18.89421,5,10.696564
18.269464,5,10.803751
18.527929,5,10.913028
18.872638,5,11.021969
19.153079,5,11.129619
18.71772,5,11.236095
18.679102,5,11.344579
18.106507,5,11.451999
18.838543,5,11.558298
