#{"t_start": 1652842956.23798, "env_id": "HopperBulletEnv-v0"}
r,l,t
19.427421,8,2.89346
25.976834,21,2.940343
18.903118,7,2.956059
19.262186,8,2.977024
19.676194,7,2.995528
17.900747,11,3.021064
14.447557,11,3.047911
20.648333,9,3.072151
22.909631,10,3.097953
17.644631,7,3.114322
18.279384,8,3.131687
19.951889,7,3.150903
19.818332,10,3.174042
18.897933,10,3.196223
22.481212,19,3.238686
19.456466,18,3.278595
20.819462,15,3.315
24.052781,12,3.34257
20.290494,8,3.360418
18.913988,8,3.378397
19.303661,10,3.403387
19.671173,15,3.436615
18.386551,7,3.455649
21.57399,13,3.487887
24.456338,15,3.523123
20.864434,11,3.549854
17.505926,11,3.575373
23.998077,18,3.615617
19.565505,10,3.63879
22.034459,8,3.658534
26.844865,21,3.707597
21.773461,19,3.748779
18.245025,7,3.766108
18.749071,16,3.802714
20.107268,10,3.827801
18.377021,9,3.852768
17.703187,10,3.879406
17.418579,7,3.89623
19.820001,11,3.924191
19.143173,6,3.940682
12.377184,7,3.957395
21.016851,11,3.983041
18.290089,6,3.999657
17.562146,11,4.027602
19.410849,8,4.045974
18.964662,7,4.062661
21.776267,13,4.093905
24.442319,12,4.1248
19.825458,10,4.15191
19.954275,16,4.191891
18.194037,8,4.212534
23.240921,10,4.237382
23.578206,14,4.270627
11.839983,9,4.29133
24.66593,12,4.3186
19.993139,11,4.347069
16.794317,11,4.376037
23.725974,12,4.40735
26.247958,17,4.44927
17.727801,9,4.473012
19.898053,11,4.501806
17.146971,8,4.519855
16.659325,5,4.534067
19.426248,9,4.553603
19.063459,12,4.582889
23.406898,14,4.61893
21.225177,14,4.654394
21.739231,12,4.682884
21.31896,9,4.704893
23.87328,12,4.73342
23.687094,15,4.767344
19.677795,12,4.794996
18.128492,12,4.823799
18.349086,9,4.846427
19.424069,9,4.866869
21.53281,18,4.907256
32.045695,32,4.979665
17.348403,12,5.007751
17.236164,6,5.020302
19.968889,10,5.044655
17.380701,14,5.076108
18.225458,7,5.09552
19.51431,8,5.115999
19.443121,13,5.147165
27.163569,15,5.183383
18.212029,7,5.19896
19.076447,10,5.221787
19.302638,10,5.244787
19.396672,8,5.265884
19.96252,13,6.242693
17.555108,9,6.555291
15.675736,7,6.795476
16.077707,5,6.98082
13.016099,5,7.159618
14.049426,5,7.354809
14.875137,5,7.533259
11.870877,4,7.696577
14.602011,5,7.878248
15.107961,5,8.047898
15.341734,5,8.236119
15.7616,5,8.405054
14.660905,5,8.577443
15.49637,5,8.767121
15.262942,5,8.944594
15.353861,5,9.120242
16.391721,5,9.297048
15.989943,5,9.465631
16.074471,5,9.658774
16.025661,5,9.83082
16.086854,5,10.012935
15.963059,5,10.188506
16.404848,5,10.378647
16.035848,5,10.556634
16.207177,5,10.72937
15.976893,5,10.91038
16.459734,5,11.078024
16.344155,5,11.246825
16.275315,5,11.422233
16.788085,5,11.603544
16.890972,5,11.793832
16.399303,5,11.983486
16.685852,5,12.16204
16.697375,5,12.341121
16.098113,5,12.533208
15.662726,5,12.716941
15.467769,5,12.903804
15.21904,5,13.083588
16.011838,5,13.270185
16.270572,5,13.471461
16.16482,5,13.660952
16.131658,5,13.843153
16.109124,5,14.013431
16.623596,5,14.188845
16.17422,5,14.352497
16.7392,5,14.52925
14.054034,5,14.711748
16.567255,5,14.90148
15.984541,5,15.084111
16.482101,5,15.261904
16.679288,5,15.433115
15.798982,5,15.60498
16.493547,5,15.780232
17.260474,5,15.966196
16.409375,5,16.137878
17.299464,5,16.315203
17.083368,5,16.495969
16.102766,5,16.678523
16.939628,5,16.866774
17.100742,5,17.03853
17.298796,5,17.204953
17.436469,5,17.386837
16.623681,5,17.561449
17.5194,5,17.732498
17.12492,5,17.90607
17.899224,5,18.073794
17.538563,5,18.253715
16.594406,5,18.442027
17.352207,5,18.608937
17.68609,5,18.794462
19.475468,5,18.982384
17.973235,5,19.161991
19.028194,5,19.341523
19.134016,5,19.521206
18.701106,5,19.823444
