r,l,t
13.247981,10,2.92966
25.185198,26,2.992594
17.778376,12,3.01367
15.873536,12,3.034553
14.442779,11,3.055765
18.969762,17,3.087306
24.185514,26,3.132055
14.232832,11,3.151114
12.59256,9,3.168583
16.909814,19,3.202767
13.076927,10,3.220541
14.190614,9,3.236505
16.930982,11,3.25777
17.312016,19,3.292296
19.482633,18,3.323564
17.084066,12,3.344343
15.001946,11,3.365206
12.917456,8,3.381553
12.790827,9,3.398582
26.381964,25,3.441248
22.217463,20,3.477615
13.696024,12,3.501206
12.223322,8,3.515498
13.713512,9,3.53145
13.777476,11,3.552756
22.766546,21,3.591235
16.479685,15,3.617179
12.211395,8,3.631615
20.274806,16,3.661245
15.494324,12,3.684466
16.928935,14,3.708679
17.263356,15,3.734372
21.889753,18,3.769221
15.262935,12,3.790779
21.254485,23,3.829913
15.304825,12,3.85089
13.215336,8,3.866423
16.801033,14,3.893213
22.383642,22,3.930477
19.219307,18,3.961206
21.182709,22,4.001968
13.764498,8,4.01662
19.579774,16,4.044317
18.287972,17,4.073339
19.623045,21,4.11266
11.814775,7,4.12587
16.484596,13,4.148486
15.907176,13,4.170742
19.012031,19,4.207278
12.939899,11,4.22639
18.061959,16,4.254419
15.400494,11,4.273741
12.387498,8,4.289694
13.856052,9,4.307911
21.344985,18,4.339554
13.009492,8,4.35376
14.1209,9,4.371938
15.175929,10,4.391493
18.47169,15,4.418289
13.73861,9,4.434268
15.263594,12,4.456718
17.909341,19,4.491475
21.421826,21,4.527607
15.838168,12,4.54864
12.797499,10,4.567911
14.982765,10,4.588412
21.877943,21,4.624303
15.431112,13,4.648153
12.565411,8,4.664098
15.68297,12,4.687891
11.847452,8,4.702291
11.665459,7,4.715116
16.413558,16,6.117791
11.501442,7,6.291873
12.820487,10,6.517928
10.33025,8,6.706418
8.72225,8,6.890766
10.45478,6,7.027714
8.579262,6,7.163941
9.550884,6,7.299001
10.250025,6,7.436585
7.748923,5,7.549539
7.727291,5,7.664885
8.278531,5,7.78053
7.328547,5,7.89985
7.583179,5,8.012815
7.724819,5,8.127312
8.315441,5,8.242075
8.076016,5,8.35885
7.677993,5,8.47306
7.680223,5,8.587476
8.093861,5,8.700952
9.159949,5,8.816186
8.352072,5,8.930847
7.991737,5,9.042684
9.598493,6,9.180391
10.403019,6,9.320256
10.921926,6,9.45663
12.178402,7,9.617149
11.176022,6,9.756746
11.337027,6,9.896109
11.848634,6,10.03971
